Generation: 14	Total Reward: 3954.0
Reward: 227   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 226   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 224   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.033, 0.088, 0.373]
Reward: 203   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 165   	chromosome: [49, 41, 98, 162, 99]         [0.682, 1.033, 0.088, 0.373]
Reward: 165   	chromosome: [49, 41, 98, 162, 99]         [0.682, 1.033, 0.088, 0.373]
Reward: 163   	chromosome: [49, 41, 98, 234, 99]         [0.682, 0.337, 0.062, 0.373]
Reward: 153   	chromosome: [57, 40, 115, 99]             [0.682, 1.033, 0.088, 0.373]
Reward: 140   	chromosome: [49, 41, 98, 162, 99]         [0.682, 1.033, 0.088, 0.3125]
Reward: 128   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.033, 0.088, 0.373]
Reward: 114   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 108   	chromosome: [49, 41, 114, 162, 99]        [0.136, 1.784, 0.062, 0.0765]
Reward: 107   	chromosome: [49, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 101   	chromosome: [49, 41, 98, 162, 99]         [0.682, 1.033, 0.088, 0.373]
Reward: 92   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.648, 0.088, 0.373]
Reward: 91   	chromosome: [41, 114, 51, 99]             [0.682, 1.784, 0.088, 0.373]
Reward: 87   	chromosome: [49, 41, 98, 162, 99]         [0.682, 1.033, 0.088, 0.373]
Reward: 87   	chromosome: [49, 41, 114, 162, 99]        [0.136, 1.033, 0.088, 0.0765]
Reward: 79   	chromosome: [49, 41, 114, 162, 99]        [0.136, 1.784, 0.088, 0.0765]
Reward: 65   	chromosome: [49, 41, 114, 162, 99]        [0.682, 1.784, 0.088, 0.0765]
Reward: 61   	chromosome: [49, 41, 98, 162, 99]         [0.682, 1.033, 0.062, 0.373]
Reward: 60   	chromosome: [49, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 54   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.309]
Reward: 35   	chromosome: [49, 41, 98, 162, 99]         [0.682, 1.033, 0.088, 0.0765]
Reward: 35   	chromosome: [49, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 33   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.033, 0.088, 0.0765]
Reward: 33   	chromosome: [60, 41, 98, 162, 99]         [0.682, 0.337, 0.088, 0.0555]
Reward: 31   	chromosome: [49, 41, 98, 234, 99]         [0.682, 1.784, 0.088, 0.309]
Reward: 31   	chromosome: [49, 41, 114, 99]             [0.682, 1.033, 0.095, 0.309]
Reward: 29   	chromosome: [49, 41, 98, 162, 99]         [0.136, 1.033, 0.062, 0.373]
Reward: 26   	chromosome: [61, 113, 34, 115, 99]        [0.682, 1.033, 0.088, 0.373]
Reward: 25   	chromosome: [49, 41, 114, 242, 99]        [0.136, 1.033, 0.088, 0.373]
Reward: 23   	chromosome: [60, 41, 98, 51, 99]          [0.682, 1.033, 0.088, 0.1465]
Reward: 22   	chromosome: [49, 41, 98, 242, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 22   	chromosome: [60, 41, 98, 51, 99]          [0.48, 1.033, 0.088, 0.373]
Reward: 20   	chromosome: [49, 41, 98, 242, 99]         [0.682, 1.033, 0.088, 0.373]
Reward: 19   	chromosome: [49, 41, 114, 162, 99]        [0.136, 1.784, 0.088, 0.3125]
Reward: 19   	chromosome: [49, 41, 114, 162, 99]        [0.611, 1.784, 0.088, 0.373]
Reward: 19   	chromosome: [60, 41, 98, 234, 99]         [0.016, 1.784, 0.088, 0.309]
Reward: 18   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.033, 0.088, 0.0765]
Reward: 17   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.033, 0.088, 0.373]
Reward: 16   	chromosome: [49, 41, 98, 51, 99]          [0.304, 1.033, 0.088, 0.373]
Reward: 15   	chromosome: [57, 190]                     [0.323, 1.321, 0.18, 0.0775]
