Generation: 19	Total Reward: 5140.0
Reward: 284   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 279   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 264   	chromosome: [49, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 253   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 235   	chromosome: [49, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 228   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 217   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 172   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 170   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 164   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.033, 0.088, 0.373]
Reward: 162   	chromosome: [60, 41, 98, 162, 99]         [0.475, 1.784, 0.088, 0.373]
Reward: 162   	chromosome: [139, 137]                    [0.657, 0.255, 0.235, 0.481]
Reward: 152   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 150   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.784, 0.062, 0.373]
Reward: 146   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 142   	chromosome: [60, 49, 98, 51, 99]          [0.304, 1.784, 0.088, 0.373]
Reward: 136   	chromosome: [60, 41, 98, 60, 99]          [0.682, 1.784, 0.088, 0.1465]
Reward: 125   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 117   	chromosome: [49, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 109   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 101   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 85   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.033, 0.088, 0.373]
Reward: 60   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 53   	chromosome: [49, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 52   	chromosome: [49, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 50   	chromosome: [60, 41, 98, 162, 99]         [0.092, 1.033, 0.088, 0.373]
Reward: 47   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.016, 0.373]
Reward: 44   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 43   	chromosome: [49, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 40   	chromosome: [60, 41, 98, 51, 99]          [0.682, 1.033, 0.088, 0.373]
Reward: 36   	chromosome: [158, 233, 92]                [0.24, 1.282, 0.096, 0.2355]
Reward: 35   	chromosome: [49, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 30   	chromosome: [75, 75, 173, 102]            [0.742, 1.158, 0.192, 0.2415]
Reward: 26   	chromosome: [60, 41, 98, 51, 99]          [0.475, 1.033, 0.088, 0.373]
Reward: 26   	chromosome: [49, 41, 98, 162, 99]         [0.682, 1.033, 0.062, 0.373]
Reward: 25   	chromosome: [60, 49, 162, 162, 99]        [0.682, 1.784, 0.088, 0.373]
Reward: 23   	chromosome: [60, 41, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 22   	chromosome: [49, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 22   	chromosome: [60, 41, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 21   	chromosome: [60, 41, 98, 51, 99]          [0.682, 1.033, 0.088, 0.373]
Reward: 21   	chromosome: [60, 41, 98, 162, 99]         [0.092, 1.784, 0.062, 0.3535]
Reward: 20   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 19   	chromosome: [49, 49, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 18   	chromosome: [218, 36, 186, 86, 33]        [0.503, 1.988, 0.222, 0.358]
Reward: 17   	chromosome: [49, 49, 98, 162, 99]         [0.682, 1.784, 0.187, 0.373]
Reward: 15   	chromosome: [60, 49, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 15   	chromosome: [49, 49, 98, 51, 99]          [0.682, 1.033, 0.088, 0.373]
Reward: 14   	chromosome: [60, 41, 98, 51, 99]          [0.682, 1.784, 0.062, 0.373]
Reward: 13   	chromosome: [60, 49, 98, 162, 99]         [0.682, 1.033, 0.088, 0.373]
Reward: 13   	chromosome: [60, 49, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 12   	chromosome: [60, 49, 98, 162, 99]         [0.682, 0.503, 0.088, 0.373]
Reward: 12   	chromosome: [60, 41, 24, 162, 99]         [0.682, 1.033, 0.088, 0.373]
Reward: 11   	chromosome: [29, 41, 98, 162, 99]         [0.475, 1.784, 0.088, 0.373]
Reward: 11   	chromosome: [111, 156, 115]               [0.329, 1.923, 0.163, 0.2285]
Reward: 10   	chromosome: [199, 6, 241, 234]            [0.063, 1.877, 0.164, 0.071]
Reward: 10   	chromosome: [177, 45, 114, 181, 99]       [0.397, 1.033, 0.088, 0.17]
Reward: 10   	chromosome: [117, 11, 227, 226]           [0.682, 1.78, 0.059, 0.373]
Reward: 10   	chromosome: [13, 227, 171]                [0.037, 0.213, 0.164, 0.1055]
Reward: 10   	chromosome: [225, 167, 159, 182]          [0.449, 0.992, 0.048, 0.111]
Reward: 10   	chromosome: [127, 98, 51, 205]            [0.682, 1.033, 0.088, 0.186]
Reward: 10   	chromosome: [56, 249, 230, 166, 99]       [0.682, 0.168, 0.088, 0.373]
Reward: 10   	chromosome: [42, 16, 103, 195]            [0.207, 1.033, 0.088, 0.373]
Reward: 10   	chromosome: [202, 57, 19, 239]            [0.452, 0.831, 0.067, 0.4955]
Reward: 10   	chromosome: [212, 105, 206]               [0.092, 0.122, 0.088, 0.3535]
Reward: 10   	chromosome: [96, 54, 240]                 [0.144, 1.353, 0.093, 0.0945]
Reward: 10   	chromosome: [244, 149]                    [0.446, 1.65, 0.005, 0.3845]
Reward: 10   	chromosome: [219, 97, 9]                  [0.397, 0.994, 0.065, 0.038]
Reward: 10   	chromosome: [49, 41, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 10   	chromosome: [48, 49, 226, 51]             [0.682, 1.784, 0.062, 0.373]
Reward: 10   	chromosome: [196, 184]                    [0.723, 0.016, 0.161, 0.311]
Reward: 9   	chromosome: [49, 41, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 9   	chromosome: [85, 188, 68, 122, 101]       [0.102, 0.378, 0.211, 0.1025]
Reward: 9   	chromosome: [60, 49, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 9   	chromosome: [205, 155]                    [0.475, 1.485, 0.161, 0.283]
Reward: 9   	chromosome: [36, 184]                     [0.654, 1.095, 0.047, 0.127]
Reward: 9   	chromosome: [2, 77, 94, 9, 231]           [0.622, 0.322, 0.003, 0.133]
Reward: 9   	chromosome: [140, 137]                    [0.396, 1.975, 0.059, 0.048]
Reward: 9   	chromosome: [187, 41, 99, 162, 99]        [0.682, 1.784, 0.088, 0.0995]
Reward: 9   	chromosome: [49, 41, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 9   	chromosome: [112, 119, 63]                [0.011, 0.651, 0.088, 0.229]
Reward: 9   	chromosome: [60, 41, 98, 162]             [0.682, 1.784, 0.088, 0.373]
Reward: 9   	chromosome: [119, 24, 47]                 [0.371, 0.346, 0.16, 0.0455]
Reward: 9   	chromosome: [46, 90, 247, 129]            [0.153, 0.558, 0.032, 0.145]
Reward: 9   	chromosome: [70, 65]                      [0.278, 0.24, 0.118, 0.081]
Reward: 9   	chromosome: [210, 144, 97, 134]           [0.077, 0.422, 0.228, 0.351]
Reward: 9   	chromosome: [60, 49, 51, 99]              [0.682, 1.784, 0.062, 0.373]
Reward: 9   	chromosome: [60, 49, 98, 164, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 9   	chromosome: [111, 176, 130, 156, 231]     [0.618, 1.4, 0.144, 0.2715]
Reward: 9   	chromosome: [203, 165, 200, 175]          [0.345, 0.267, 0.21, 0.234]
Reward: 9   	chromosome: [60, 98, 162, 99]             [0.475, 1.784, 0.088, 0.373]
Reward: 9   	chromosome: [61, 41, 34, 99]              [0.682, 0.204, 0.088, 0.373]
Reward: 8   	chromosome: [144, 7, 3, 79]               [0.621, 1.976, 0.172, 0.299]
Reward: 8   	chromosome: [116, 43, 42]                 [0.418, 1.319, 0.005, 0.373]
Reward: 8   	chromosome: [36, 44, 16, 162]             [0.7, 1.784, 0.039, 0.021]
Reward: 8   	chromosome: [60, 49, 98, 162, 99]         [0.418, 1.784, 0.088, 0.373]
Reward: 8   	chromosome: [124, 33, 50, 166, 99]        [0.682, 0.444, 0.19, 0.235]
Reward: 8   	chromosome: [51, 159, 72, 188, 149]       [0.652, 1.293, 0.078, 0.044]
Reward: 8   	chromosome: [49, 43, 33, 162, 99]         [0.158, 1.033, 0.192, 0.1145]
Reward: 8   	chromosome: [191, 22, 41, 124, 191]       [0.187, 0.474, 0.08, 0.1255]
Reward: 8   	chromosome: [60, 49, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
