Generation: 33	Total Reward: 6643.0
Reward: 500   	chromosome: [43, 201]                     [0.39, 1.937, 0.118, 0.163]
Reward: 251   	chromosome: [60, 49, 98, 115, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 244   	chromosome: [86, 198, 83, 138, 7]         [0.652, 1.823, 0.099, 0.017]
Reward: 242   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 235   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.033, 0.088, 0.373]
Reward: 234   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 230   	chromosome: [60, 49, 98, 115, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 228   	chromosome: [60, 49, 98, 115, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 223   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 218   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 206   	chromosome: [60, 49, 98, 115, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 204   	chromosome: [60, 49, 98, 115, 99]         [0.682, 1.033, 0.088, 0.373]
Reward: 202   	chromosome: [60, 49, 98, 115, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 189   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 187   	chromosome: [60, 49, 98, 115, 99]         [0.682, 1.033, 0.088, 0.373]
Reward: 184   	chromosome: [60, 49, 98, 115, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 182   	chromosome: [60, 49, 98, 115, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 167   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 166   	chromosome: [60, 49, 98, 115, 99]         [0.682, 1.033, 0.088, 0.373]
Reward: 162   	chromosome: [60, 49, 98, 115, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 157   	chromosome: [60, 49, 98, 115, 99]         [0.682, 0.799, 0.165, 0.373]
Reward: 155   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 143   	chromosome: [135, 244, 221, 134]          [0.081, 0.35, 0.133, 0.3355]
Reward: 139   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 138   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 135   	chromosome: [60, 49, 98, 115, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 128   	chromosome: [60, 49, 98, 115, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 126   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 125   	chromosome: [60, 49, 98, 115, 99]         [0.682, 1.033, 0.088, 0.373]
Reward: 117   	chromosome: [60, 49, 98, 115, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 76   	chromosome: [60, 49, 98, 51, 99]          [0.047, 1.784, 0.088, 0.373]
Reward: 33   	chromosome: [60, 49, 98, 51, 99]          [0.026, 0.604, 0.088, 0.373]
Reward: 33   	chromosome: [157, 131, 133, 46, 21]       [0.437, 0.963, 0.154, 0.1825]
Reward: 29   	chromosome: [60, 17]                      [0.682, 1.784, 0.088, 0.373]
Reward: 28   	chromosome: [67, 143, 47]                 [0.019, 1.626, 0.17, 0.0555]
Reward: 15   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.2265]
Reward: 11   	chromosome: [240, 9]                      [0.776, 1.139, 0.024, 0.083]
Reward: 11   	chromosome: [91, 170, 67]                 [0.297, 0.719, 0.016, 0.2285]
Reward: 11   	chromosome: [228, 110, 192]               [0.453, 1.528, 0.167, 0.362]
Reward: 11   	chromosome: [199, 148, 57]                [0.117, 1.017, 0.173, 0.4905]
Reward: 10   	chromosome: [68, 127, 2, 130]             [0.196, 1.653, 0.189, 0.1975]
Reward: 10   	chromosome: [220, 246]                    [0.12, 0.799, 0.218, 0.343]
Reward: 10   	chromosome: [62, 25, 98, 115, 99]         [0.39, 1.784, 0.088, 0.373]
Reward: 10   	chromosome: [60, 49]                      [0.682, 1.784, 0.088, 0.373]
Reward: 10   	chromosome: [122, 173, 98, 51, 99]        [0.682, 1.784, 0.088, 0.023]
Reward: 10   	chromosome: [26, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.2215]
Reward: 10   	chromosome: [60, 33, 98, 115, 99]         [0.682, 1.784, 0.118, 0.163]
Reward: 10   	chromosome: [43, 217]                     [0.39, 1.937, 0.088, 0.373]
Reward: 10   	chromosome: [1, 174, 126, 165]            [0.328, 1.704, 0.203, 0.1865]
Reward: 10   	chromosome: [146, 176, 90]                [0.086, 1.706, 0.129, 0.213]
Reward: 10   	chromosome: [93, 171]                     [0.734, 1.461, 0.157, 0.329]
Reward: 10   	chromosome: [79, 143, 204]                [0.42, 1.983, 0.159, 0.0045]
Reward: 10   	chromosome: [80, 96, 111]                 [0.296, 1.152, 0.128, 0.2855]
Reward: 10   	chromosome: [161, 131, 135]               [0.063, 0.614, 0.1, 0.219]
Reward: 10   	chromosome: [129, 33, 153, 77, 27]        [0.643, 0.391, 0.144, 0.286]
Reward: 10   	chromosome: [109, 125, 245]               [0.713, 1.25, 0.147, 0.029]
Reward: 10   	chromosome: [211, 30, 71, 136]            [0.237, 1.634, 0.025, 0.003]
Reward: 10   	chromosome: [134, 15, 71]                 [0.175, 0.871, 0.072, 0.039]
Reward: 10   	chromosome: [222, 23, 164, 209]           [0.457, 0.361, 0.234, 0.2225]
Reward: 10   	chromosome: [57, 41]                      [0.39, 1.937, 0.118, 0.163]
Reward: 10   	chromosome: [60, 201, 98, 51, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 10   	chromosome: [184, 17, 98, 115, 99]        [0.029, 1.033, 0.088, 0.2105]
Reward: 10   	chromosome: [54, 113]                     [0.682, 0.423, 0.049, 0.373]
Reward: 10   	chromosome: [62, 57, 98, 51, 99]          [0.39, 1.784, 0.088, 0.373]
Reward: 10   	chromosome: [69, 137]                     [0.053, 1.694, 0.125, 0.4125]
Reward: 10   	chromosome: [49, 74, 90, 165, 22]         [0.297, 0.116, 0.154, 0.2415]
Reward: 10   	chromosome: [89, 100]                     [0.065, 1.472, 0.036, 0.442]
Reward: 10   	chromosome: [52, 119, 98, 115, 99]        [0.682, 1.784, 0.088, 0.373]
Reward: 10   	chromosome: [40, 49]                      [0.728, 0.927, 0.153, 0.1675]
Reward: 10   	chromosome: [52, 121]                     [0.682, 0.868, 0.033, 0.212]
Reward: 10   	chromosome: [79, 65]                      [0.095, 0.446, 0.117, 0.2555]
Reward: 10   	chromosome: [204, 218, 206]               [0.271, 1.238, 0.231, 0.048]
Reward: 10   	chromosome: [5, 183, 165]                 [0.319, 0.545, 0.192, 0.4755]
Reward: 10   	chromosome: [110, 208]                    [0.72, 0.601, 0.071, 0.1925]
Reward: 10   	chromosome: [63, 217, 98, 51, 99]         [0.39, 1.033, 0.088, 0.163]
