Generation: 24	Total Reward: 4703.0
Reward: 259   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 250   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 248   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 248   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.81, 0.088, 0.373]
Reward: 231   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 230   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.81, 0.088, 0.373]
Reward: 228   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.033, 0.088, 0.373]
Reward: 221   	chromosome: [60, 49, 98, 115, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 178   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 178   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 164   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.033, 0.088, 0.373]
Reward: 163   	chromosome: [60, 49, 98, 51, 99]          [0.682, 0.791, 0.088, 0.373]
Reward: 160   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 157   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 156   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 147   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 119   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 119   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 94   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.784, 0.167, 0.373]
Reward: 59   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.784, 0.084, 0.373]
Reward: 58   	chromosome: [60, 41, 98, 162, 99]         [0.092, 1.784, 0.212, 0.373]
Reward: 54   	chromosome: [60, 41, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 38   	chromosome: [174, 29, 166, 55, 60]        [0.572, 0.303, 0.023, 0.0535]
Reward: 37   	chromosome: [172, 60, 82, 194, 99]        [0.682, 1.064, 0.124, 0.2935]
Reward: 36   	chromosome: [60, 41, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 32   	chromosome: [60, 49, 98, 35]              [0.682, 1.784, 0.088, 0.373]
Reward: 28   	chromosome: [197, 210]                    [0.551, 1.704, 0.188, 0.3455]
Reward: 28   	chromosome: [60, 41, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 26   	chromosome: [60, 41, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 23   	chromosome: [54, 225]                     [0.072, 0.17, 0.146, 0.1715]
Reward: 19   	chromosome: [60, 41, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 19   	chromosome: [53, 173]                     [0.095, 1.368, 0.195, 0.221]
Reward: 18   	chromosome: [60, 41, 98, 162, 99]         [0.682, 1.81, 0.088, 0.373]
Reward: 18   	chromosome: [60, 41, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 16   	chromosome: [60, 49, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 16   	chromosome: [185, 105, 46, 55, 122]       [0.588, 0.418, 0.2, 0.303]
Reward: 16   	chromosome: [60, 49, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
Reward: 14   	chromosome: [60, 49, 98, 162, 99]         [0.682, 1.784, 0.088, 0.373]
