Generation: 3	Total Reward: 1191.0
Reward: 70   	chromosome: [209, 241, 118, 162, 99]      [0.464, 0.425, 0.051, 0.0765]
Reward: 52   	chromosome: [61, 156, 211]                [0.025, 0.779, 0.225, 0.1055]
Reward: 46   	chromosome: [61, 225, 118, 162, 99]       [0.684, 1.784, 0.088, 0.0765]
Reward: 34   	chromosome: [57, 113, 98, 51, 99]         [0.682, 0.337, 0.088, 0.0765]
Reward: 33   	chromosome: [241, 239, 62, 53, 99]        [0.136, 0.337, 0.088, 0.3125]
Reward: 29   	chromosome: [52, 145, 131]                [0.745, 1.693, 0.225, 0.021]
Reward: 22   	chromosome: [49, 49, 98, 51, 99]          [0.682, 0.821, 0.088, 0.0765]
Reward: 21   	chromosome: [109, 241, 118, 162, 99]      [0.68, 1.158, 0.157, 0.0765]
Reward: 17   	chromosome: [60, 150, 118]                [0.29, 0.779, 0.002, 0.04]
Reward: 16   	chromosome: [161, 61, 79, 225]            [0.025, 1.033, 0.2, 0.233]
Reward: 15   	chromosome: [133, 113]                    [0.025, 1.033, 0.025, 0.233]
Reward: 15   	chromosome: [85, 94, 157]                 [0.009, 0.337, 0.007, 0.04]
Reward: 13   	chromosome: [206, 147]                    [0.687, 1.772, 0.049, 0.1695]
Reward: 11   	chromosome: [185, 189, 126, 225]          [0.2, 1.033, 0.2, 0.233]
Reward: 11   	chromosome: [157, 113]                    [0.025, 1.033, 0.028, 0.1545]
Reward: 10   	chromosome: [212, 171, 188, 212]          [0.136, 1.421, 0.225, 0.3125]
Reward: 10   	chromosome: [239, 64, 195]                [0.75, 1.26, 0.153, 0.0495]
Reward: 10   	chromosome: [184, 246]                    [0.474, 0.337, 0.065, 0.0765]
Reward: 10   	chromosome: [191, 87, 115, 128]           [0.783, 1.572, 0.007, 0.3545]
Reward: 10   	chromosome: [53, 153, 15, 249, 224]       [0.136, 0.891, 0.025, 0.3545]
Reward: 10   	chromosome: [51, 125]                     [0.057, 1.828, 0.025, 0.3545]
Reward: 10   	chromosome: [63, 1]                       [0.684, 1.784, 0.178, 0.082]
Reward: 10   	chromosome: [43, 80, 114]                 [0.472, 1.784, 0.178, 0.1935]
Reward: 10   	chromosome: [56, 121, 139]                [0.057, 1.693, 0.181, 0.021]
Reward: 10   	chromosome: [159, 242, 131]               [0.745, 1.764, 0.049, 0.3125]
Reward: 10   	chromosome: [45, 221, 81, 5]              [0.699, 1.773, 0.157, 0.4675]
