Generation: 40	Total Reward: 14129.0
Reward: 500   	chromosome: [43, 201]                     [0.39, 1.937, 0.118, 0.163]
Reward: 500   	chromosome: [43, 201]                     [0.682, 1.937, 0.118, 0.163]
Reward: 500   	chromosome: [43, 201]                     [0.682, 0.868, 0.033, 0.163]
Reward: 500   	chromosome: [43, 201]                     [0.682, 1.937, 0.088, 0.163]
Reward: 500   	chromosome: [43, 201]                     [0.682, 1.937, 0.118, 0.163]
Reward: 500   	chromosome: [43, 201]                     [0.682, 0.868, 0.033, 0.163]
Reward: 500   	chromosome: [43, 201]                     [0.182, 0.159, 0.033, 0.163]
Reward: 500   	chromosome: [43, 201]                     [0.682, 0.868, 0.118, 0.163]
Reward: 500   	chromosome: [43, 201]                     [0.682, 0.868, 0.033, 0.163]
Reward: 500   	chromosome: [43, 201]                     [0.682, 0.868, 0.033, 0.163]
Reward: 500   	chromosome: [43, 201]                     [0.682, 0.868, 0.033, 0.163]
Reward: 500   	chromosome: [43, 201]                     [0.682, 1.937, 0.033, 0.163]
Reward: 500   	chromosome: [43, 201]                     [0.39, 0.868, 0.118, 0.163]
Reward: 500   	chromosome: [43, 201]                     [0.682, 0.868, 0.118, 0.163]
Reward: 500   	chromosome: [43, 201]                     [0.39, 1.937, 0.118, 0.163]
Reward: 500   	chromosome: [43, 201]                     [0.682, 1.937, 0.118, 0.163]
Reward: 458   	chromosome: [43, 201]                     [0.682, 0.868, 0.033, 0.163]
Reward: 408   	chromosome: [43, 201]                     [0.682, 1.937, 0.033, 0.163]
Reward: 364   	chromosome: [43, 201]                     [0.39, 0.868, 0.033, 0.163]
Reward: 347   	chromosome: [43, 201]                     [0.682, 0.868, 0.033, 0.163]
Reward: 333   	chromosome: [43, 201]                     [0.39, 0.868, 0.033, 0.163]
Reward: 325   	chromosome: [43, 201]                     [0.39, 0.868, 0.088, 0.163]
Reward: 305   	chromosome: [43, 201]                     [0.39, 1.937, 0.118, 0.163]
Reward: 260   	chromosome: [43, 201]                     [0.39, 0.868, 0.033, 0.163]
Reward: 241   	chromosome: [43, 201]                     [0.39, 1.937, 0.118, 0.163]
Reward: 240   	chromosome: [44, 89, 98, 51, 99]          [0.682, 1.784, 0.088, 0.373]
Reward: 220   	chromosome: [43, 201]                     [0.39, 1.937, 0.118, 0.163]
Reward: 218   	chromosome: [43, 201]                     [0.258, 1.979, 0.118, 0.2845]
Reward: 196   	chromosome: [43, 201]                     [0.682, 0.868, 0.033, 0.373]
Reward: 195   	chromosome: [43, 201]                     [0.682, 0.868, 0.033, 0.163]
Reward: 167   	chromosome: [43, 201]                     [0.682, 0.868, 0.033, 0.1015]
Reward: 166   	chromosome: [60, 49, 98, 51, 99]          [0.682, 1.033, 0.033, 0.373]
Reward: 160   	chromosome: [43, 201]                     [0.682, 0.868, 0.033, 0.163]
Reward: 157   	chromosome: [43, 201]                     [0.682, 0.868, 0.033, 0.163]
Reward: 152   	chromosome: [43, 201]                     [0.682, 0.868, 0.033, 0.163]
Reward: 150   	chromosome: [43, 201]                     [0.682, 0.868, 0.033, 0.163]
Reward: 140   	chromosome: [43, 201]                     [0.682, 1.937, 0.033, 0.242]
Reward: 140   	chromosome: [41, 49]                      [0.682, 0.868, 0.033, 0.373]
Reward: 86   	chromosome: [41, 201]                     [0.682, 1.033, 0.088, 0.373]
Reward: 37   	chromosome: [42, 225]                     [0.665, 0.868, 0.118, 0.373]
Reward: 34   	chromosome: [42, 225]                     [0.682, 1.937, 0.118, 0.163]
Reward: 30   	chromosome: [43, 235]                     [0.682, 1.937, 0.118, 0.163]
Reward: 30   	chromosome: [62, 57]                      [0.682, 1.033, 0.088, 0.163]
Reward: 28   	chromosome: [68, 114]                     [0.682, 0.868, 0.228, 0.3555]
Reward: 21   	chromosome: [56, 201]                     [0.682, 0.868, 0.033, 0.373]
Reward: 20   	chromosome: [57, 113, 98, 51, 99]         [0.682, 1.784, 0.118, 0.373]
Reward: 14   	chromosome: [58, 89, 98, 51, 99]          [0.39, 0.868, 0.088, 0.3975]
Reward: 13   	chromosome: [43, 129]                     [0.682, 0.868, 0.118, 0.373]
Reward: 11   	chromosome: [43, 129]                     [0.682, 0.868, 0.088, 0.163]
Reward: 11   	chromosome: [56, 201]                     [0.682, 1.937, 0.088, 0.163]
