Generation: 55	Total Reward: 6336.0
Reward: 481   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.411]
Reward: 328   	chromosome: [71, 100]                     [0.785, 1.047, 0.145, 0.411]
Reward: 300   	chromosome: [71, 100]                     [0.785, 1.047, 0.145, 0.411]
Reward: 283   	chromosome: [71, 107]                     [0.785, 1.81, 0.145, 0.411]
Reward: 251   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.411]
Reward: 239   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.411]
Reward: 232   	chromosome: [71, 100]                     [0.785, 1.047, 0.145, 0.411]
Reward: 226   	chromosome: [71, 100, 13, 22]             [0.549, 1.047, 0.145, 0.411]
Reward: 225   	chromosome: [71, 107]                     [0.785, 1.81, 0.145, 0.411]
Reward: 223   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.411]
Reward: 217   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.411]
Reward: 200   	chromosome: [71, 100, 13, 22]             [0.785, 1.047, 0.145, 0.411]
Reward: 182   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.411]
Reward: 181   	chromosome: [71, 107]                     [0.785, 1.047, 0.145, 0.411]
Reward: 178   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.411]
Reward: 176   	chromosome: [71, 100, 13, 22]             [0.785, 1.047, 0.145, 0.411]
Reward: 171   	chromosome: [71, 107]                     [0.785, 1.81, 0.145, 0.411]
Reward: 168   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.411]
Reward: 150   	chromosome: [71, 100, 13, 22]             [0.549, 1.047, 0.06, 0.411]
Reward: 148   	chromosome: [71, 107]                     [0.785, 1.81, 0.145, 0.411]
Reward: 144   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.411]
Reward: 141   	chromosome: [71, 100, 62, 141]            [0.022, 1.047, 0.145, 0.3845]
Reward: 136   	chromosome: [71, 100]                     [0.785, 1.047, 0.145, 0.411]
Reward: 117   	chromosome: [71, 100]                     [0.464, 1.81, 0.145, 0.411]
Reward: 102   	chromosome: [71, 100]                     [0.549, 1.81, 0.145, 0.411]
Reward: 99   	chromosome: [71, 100, 13, 22]             [0.549, 1.81, 0.145, 0.411]
Reward: 95   	chromosome: [71, 100, 13, 22]             [0.785, 1.047, 0.145, 0.411]
Reward: 94   	chromosome: [71, 100, 13, 22]             [0.549, 1.81, 0.145, 0.411]
Reward: 57   	chromosome: [71, 100, 226, 13, 22]        [0.502, 1.81, 0.145, 0.411]
Reward: 31   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.411]
Reward: 31   	chromosome: [24, 22, 161]                 [0.186, 0.396, 0.217, 0.4505]
Reward: 28   	chromosome: [240, 42, 45, 120, 29]        [0.376, 1.201, 0.163, 0.0915]
Reward: 26   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.411]
Reward: 22   	chromosome: [46, 227, 76, 147, 41]        [0.174, 0.612, 0.057, 0.2575]
Reward: 20   	chromosome: [78, 135, 15, 126]            [0.54, 0.414, 0.05, 0.048]
Reward: 19   	chromosome: [207, 108, 9, 22]             [0.397, 1.215, 0.088, 0.372]
Reward: 18   	chromosome: [71, 176, 13, 22]             [0.785, 1.81, 0.145, 0.411]
Reward: 13   	chromosome: [71, 110, 13, 22]             [0.785, 1.81, 0.145, 0.411]
Reward: 11   	chromosome: [192, 107, 152, 162, 227]     [0.412, 0.202, 0.076, 0.3045]
Reward: 10   	chromosome: [255, 237]                    [0.255, 0.635, 0.014, 0.3935]
Reward: 10   	chromosome: [7, 134]                      [0.035, 0.385, 0.067, 0.3245]
Reward: 10   	chromosome: [71, 183]                     [0.534, 1.047, 0.038, 0.19]
Reward: 10   	chromosome: [90, 211]                     [0.679, 1.814, 0.159, 0.2935]
Reward: 10   	chromosome: [78, 75]                      [0.345, 1.971, 0.008, 0.1145]
Reward: 10   	chromosome: [15, 100, 77, 18, 245]        [0.348, 1.81, 0.08, 0.213]
Reward: 10   	chromosome: [115, 47, 25, 92]             [0.785, 1.735, 0.145, 0.411]
Reward: 10   	chromosome: [23, 54, 26, 203, 82]         [0.47, 0.304, 0.064, 0.4815]
Reward: 10   	chromosome: [158, 255, 13, 22]            [0.785, 1.633, 0.238, 0.411]
Reward: 10   	chromosome: [71, 100, 12, 14, 22]         [0.785, 1.231, 0.145, 0.411]
Reward: 10   	chromosome: [221, 108]                    [0.785, 1.81, 0.145, 0.411]
Reward: 10   	chromosome: [212, 100]                    [0.785, 1.047, 0.145, 0.3015]
Reward: 10   	chromosome: [166, 104, 110, 144]          [0.748, 0.133, 0.052, 0.38]
Reward: 10   	chromosome: [133, 121]                    [0.011, 0.821, 0.099, 0.2655]
Reward: 10   	chromosome: [73, 255, 52]                 [0.765, 0.489, 0.101, 0.363]
Reward: 10   	chromosome: [66, 37]                      [0.502, 1.81, 0.022, 0.411]
Reward: 10   	chromosome: [106, 223]                    [0.28, 1.248, 0.177, 0.3045]
Reward: 10   	chromosome: [215, 50]                     [0.45, 0.525, 0.077, 0.3245]
Reward: 10   	chromosome: [71, 172]                     [0.785, 1.81, 0.073, 0.363]
Reward: 10   	chromosome: [141, 100]                    [0.781, 0.47, 0.145, 0.398]
Reward: 10   	chromosome: [110, 100]                    [0.525, 1.81, 0.051, 0.363]
Reward: 10   	chromosome: [212, 42, 12, 120, 29]        [0.376, 1.231, 0.073, 0.0915]
Reward: 10   	chromosome: [229, 123, 160, 51, 212]      [0.009, 0.486, 0.167, 0.0115]
Reward: 10   	chromosome: [15, 97]                      [0.446, 1.81, 0.145, 0.206]
Reward: 10   	chromosome: [220, 184]                    [0.261, 1.795, 0.203, 0.0975]
Reward: 10   	chromosome: [51, 61, 101, 24]             [0.71, 0.83, 0.118, 0.095]
Reward: 10   	chromosome: [133, 117, 86]                [0.331, 1.61, 0.102, 0.0775]
Reward: 10   	chromosome: [207, 63, 237, 121, 158]      [0.427, 0.662, 0.121, 0.3215]
Reward: 10   	chromosome: [94, 248]                     [0.557, 0.789, 0.023, 0.4405]
Reward: 9   	chromosome: [60, 190, 148, 34, 88]        [0.113, 1.748, 0.149, 0.071]
Reward: 9   	chromosome: [71, 97]                      [0.785, 1.81, 0.145, 0.411]
Reward: 9   	chromosome: [89, 15, 131]                 [0.765, 1.259, 0.009, 0.433]
Reward: 9   	chromosome: [166, 208]                    [0.266, 1.33, 0.041, 0.155]
Reward: 9   	chromosome: [190, 48]                     [0.048, 0.15, 0.166, 0.2865]
Reward: 9   	chromosome: [251, 220, 4, 77, 161]        [0.508, 0.133, 0.224, 0.1905]
Reward: 9   	chromosome: [45, 131, 85]                 [0.032, 0.722, 0.05, 0.0255]
Reward: 9   	chromosome: [18, 121, 138, 186]           [0.144, 0.22, 0.204, 0.3375]
Reward: 9   	chromosome: [200, 119, 224, 131]          [0.659, 0.968, 0.092, 0.0085]
Reward: 9   	chromosome: [71, 110, 13, 22]             [0.785, 1.047, 0.145, 0.411]
Reward: 9   	chromosome: [71, 97]                      [0.785, 1.81, 0.145, 0.411]
Reward: 9   	chromosome: [71, 99, 13, 22]              [0.785, 1.81, 0.145, 0.411]
Reward: 9   	chromosome: [236, 17]                     [0.187, 1.826, 0.116, 0.2205]
Reward: 9   	chromosome: [79, 118, 13, 22]             [0.652, 0.117, 0.145, 0.2995]
Reward: 9   	chromosome: [205, 114, 0]                 [0.469, 0.328, 0.229, 0.1645]
Reward: 9   	chromosome: [86, 215, 12]                 [0.013, 1.201, 0.145, 0.4695]
Reward: 9   	chromosome: [215, 138, 123, 103, 156]     [0.144, 0.565, 0.076, 0.106]
Reward: 9   	chromosome: [69, 229, 151, 168, 153]      [0.785, 1.175, 0.145, 0.346]
Reward: 9   	chromosome: [169, 172]                    [0.781, 0.47, 0.163, 0.398]
Reward: 9   	chromosome: [98, 157]                     [0.086, 0.32, 0.034, 0.034]
Reward: 9   	chromosome: [243, 235, 31, 156, 117]      [0.785, 0.542, 0.047, 0.411]
Reward: 9   	chromosome: [237, 2]                      [0.71, 0.712, 0.034, 0.1815]
Reward: 9   	chromosome: [69, 195, 180]                [0.088, 0.954, 0.084, 0.282]
Reward: 9   	chromosome: [187, 229]                    [0.036, 1.651, 0.029, 0.4425]
Reward: 9   	chromosome: [157, 176, 214]               [0.441, 0.989, 0.005, 0.394]
Reward: 9   	chromosome: [14, 92]                      [0.544, 1.951, 0.142, 0.4845]
Reward: 9   	chromosome: [141, 178, 207]               [0.165, 1.562, 0.001, 0.061]
Reward: 8   	chromosome: [136, 100]                    [0.785, 1.833, 0.145, 0.411]
Reward: 8   	chromosome: [219, 210, 232, 88, 70]       [0.732, 0.399, 0.081, 0.3005]
Reward: 8   	chromosome: [192, 0, 235]                 [0.761, 0.436, 0.204, 0.077]
Reward: 8   	chromosome: [79, 20, 86, 9, 229]          [0.595, 0.017, 0.141, 0.0475]
Reward: 8   	chromosome: [136, 139]                    [0.418, 0.337, 0.019, 0.426]
