Generation: 27	Total Reward: 7934.0
Reward: 347   	chromosome: [71, 100]                     [0.626, 1.81, 0.145, 0.368]
Reward: 332   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.411]
Reward: 321   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.368]
Reward: 289   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.368]
Reward: 265   	chromosome: [71, 100]                     [0.626, 1.396, 0.145, 0.368]
Reward: 262   	chromosome: [71, 100]                     [0.626, 1.084, 0.145, 0.368]
Reward: 258   	chromosome: [71, 100]                     [0.785, 1.084, 0.145, 0.411]
Reward: 255   	chromosome: [71, 100]                     [0.785, 1.396, 0.11, 0.368]
Reward: 252   	chromosome: [71, 100, 13, 22]             [0.785, 1.396, 0.145, 0.368]
Reward: 247   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.368]
Reward: 231   	chromosome: [71, 100]                     [0.626, 1.81, 0.211, 0.368]
Reward: 229   	chromosome: [71, 100, 13, 22]             [0.785, 0.952, 0.145, 0.368]
Reward: 213   	chromosome: [71, 100]                     [0.626, 1.084, 0.211, 0.368]
Reward: 210   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.368]
Reward: 204   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.211, 0.368]
Reward: 200   	chromosome: [71, 100, 13, 22]             [0.785, 1.084, 0.145, 0.368]
Reward: 191   	chromosome: [71, 100, 13, 22]             [0.785, 1.084, 0.11, 0.411]
Reward: 190   	chromosome: [71, 100, 13, 22]             [0.785, 1.396, 0.145, 0.368]
Reward: 185   	chromosome: [71, 100, 13, 22]             [0.785, 1.084, 0.211, 0.411]
Reward: 181   	chromosome: [71, 100, 13, 22]             [0.626, 1.396, 0.145, 0.368]
Reward: 176   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.368]
Reward: 175   	chromosome: [71, 100, 13, 22]             [0.785, 1.396, 0.145, 0.368]
Reward: 165   	chromosome: [71, 100]                     [0.626, 1.81, 0.145, 0.368]
Reward: 161   	chromosome: [71, 100, 13, 22]             [0.785, 1.396, 0.145, 0.368]
Reward: 154   	chromosome: [71, 100]                     [0.626, 1.084, 0.145, 0.368]
Reward: 153   	chromosome: [71, 100]                     [0.785, 1.81, 0.11, 0.368]
Reward: 136   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.11, 0.368]
Reward: 124   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.145, 0.368]
Reward: 118   	chromosome: [71, 100, 13, 22]             [0.785, 1.001, 0.093, 0.368]
Reward: 117   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.368]
Reward: 113   	chromosome: [71, 100, 13, 22]             [0.785, 1.084, 0.145, 0.368]
Reward: 108   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.368]
Reward: 106   	chromosome: [71, 100]                     [0.785, 1.084, 0.145, 0.0005]
Reward: 105   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.19, 0.368]
Reward: 101   	chromosome: [71, 100, 13, 22]             [0.785, 1.084, 0.145, 0.411]
Reward: 91   	chromosome: [71, 116, 13, 22]             [0.513, 1.084, 0.093, 0.368]
Reward: 74   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.368]
Reward: 52   	chromosome: [70, 225, 144, 252, 126]      [0.615, 0.096, 0.107, 0.067]
Reward: 48   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.368]
Reward: 47   	chromosome: [71, 100]                     [0.626, 1.084, 0.11, 0.368]
Reward: 47   	chromosome: [71, 100]                     [0.785, 1.084, 0.145, 0.368]
Reward: 45   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.368]
Reward: 44   	chromosome: [71, 100]                     [0.626, 0.952, 0.145, 0.411]
Reward: 28   	chromosome: [169, 139, 201, 7, 218]       [0.034, 1.096, 0.149, 0.276]
Reward: 28   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.368]
Reward: 22   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.411]
Reward: 21   	chromosome: [67, 100, 13, 59]             [0.525, 1.443, 0.079, 0.2245]
Reward: 16   	chromosome: [71, 100, 254]                [0.785, 1.084, 0.11, 0.368]
Reward: 15   	chromosome: [71, 100]                     [0.785, 1.084, 0.145, 0.411]
Reward: 15   	chromosome: [71, 198]                     [0.29, 0.442, 0.159, 0.368]
Reward: 12   	chromosome: [71, 100]                     [0.785, 1.396, 0.145, 0.368]
