Generation: 54	Total Reward: 7224.0
Reward: 500   	chromosome: [71, 100, 13, 22]             [0.785, 1.047, 0.145, 0.411]
Reward: 500   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.411]
Reward: 500   	chromosome: [71, 107]                     [0.785, 1.81, 0.145, 0.411]
Reward: 400   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.411]
Reward: 364   	chromosome: [71, 100]                     [0.785, 1.047, 0.145, 0.411]
Reward: 343   	chromosome: [71, 100]                     [0.549, 1.81, 0.145, 0.411]
Reward: 326   	chromosome: [71, 100]                     [0.785, 1.047, 0.145, 0.411]
Reward: 325   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.363]
Reward: 260   	chromosome: [71, 100, 13, 22]             [0.785, 1.047, 0.145, 0.411]
Reward: 233   	chromosome: [71, 100]                     [0.785, 1.201, 0.145, 0.372]
Reward: 220   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.411]
Reward: 215   	chromosome: [71, 100]                     [0.785, 1.047, 0.145, 0.411]
Reward: 197   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.411]
Reward: 193   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.411]
Reward: 178   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.411]
Reward: 168   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.411]
Reward: 156   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.411]
Reward: 150   	chromosome: [71, 100, 13, 22]             [0.013, 1.201, 0.145, 0.372]
Reward: 148   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.411]
Reward: 133   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.363]
Reward: 127   	chromosome: [71, 100, 13, 22]             [0.502, 1.81, 0.145, 0.411]
Reward: 123   	chromosome: [71, 100]                     [0.785, 1.201, 0.145, 0.411]
Reward: 122   	chromosome: [71, 100, 13, 22]             [0.785, 1.047, 0.145, 0.411]
Reward: 121   	chromosome: [141, 172]                    [0.781, 0.47, 0.073, 0.398]
Reward: 116   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.411]
Reward: 110   	chromosome: [71, 100, 13, 22]             [0.785, 1.047, 0.145, 0.411]
Reward: 108   	chromosome: [71, 100]                     [0.549, 1.81, 0.145, 0.411]
Reward: 66   	chromosome: [71, 100]                     [0.785, 0.868, 0.145, 0.411]
Reward: 63   	chromosome: [71, 100]                     [0.785, 1.201, 0.145, 0.411]
Reward: 31   	chromosome: [71, 100]                     [0.785, 1.047, 0.145, 0.411]
Reward: 30   	chromosome: [71, 100]                     [0.785, 0.074, 0.145, 0.411]
