Generation: 24	Total Reward: 9277.0
Reward: 500   	chromosome: [71, 100]                     [0.626, 1.81, 0.211, 0.368]
Reward: 437   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.368]
Reward: 433   	chromosome: [71, 100]                     [0.785, 1.084, 0.145, 0.411]
Reward: 391   	chromosome: [71, 100]                     [0.779, 1.81, 0.11, 0.368]
Reward: 358   	chromosome: [71, 100]                     [0.626, 1.084, 0.145, 0.368]
Reward: 323   	chromosome: [71, 100, 13, 22]             [0.785, 1.084, 0.145, 0.411]
Reward: 287   	chromosome: [71, 100]                     [0.785, 0.952, 0.211, 0.368]
Reward: 287   	chromosome: [71, 100, 13, 22]             [0.785, 1.084, 0.145, 0.368]
Reward: 277   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.368]
Reward: 266   	chromosome: [71, 100]                     [0.785, 1.81, 0.145, 0.368]
Reward: 243   	chromosome: [71, 100]                     [0.626, 0.952, 0.211, 0.368]
Reward: 233   	chromosome: [71, 100]                     [0.626, 1.81, 0.145, 0.368]
Reward: 214   	chromosome: [71, 100, 13, 22]             [0.779, 1.81, 0.145, 0.368]
Reward: 211   	chromosome: [71, 76]                      [0.626, 1.81, 0.211, 0.0005]
Reward: 206   	chromosome: [71, 76]                      [0.626, 1.396, 0.145, 0.0005]
Reward: 190   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.368]
Reward: 187   	chromosome: [71, 100, 13, 22]             [0.785, 1.078, 0.145, 0.368]
Reward: 179   	chromosome: [71, 76, 13, 22]              [0.626, 1.81, 0.211, 0.0005]
Reward: 178   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.368]
Reward: 170   	chromosome: [71, 100, 13, 22]             [0.634, 1.81, 0.211, 0.368]
Reward: 166   	chromosome: [71, 100]                     [0.626, 1.81, 0.211, 0.368]
Reward: 165   	chromosome: [71, 100, 13, 22]             [0.785, 1.084, 0.145, 0.368]
Reward: 164   	chromosome: [71, 76, 13, 22]              [0.626, 0.952, 0.211, 0.0005]
Reward: 164   	chromosome: [71, 100, 13, 22]             [0.376, 1.81, 0.145, 0.368]
Reward: 161   	chromosome: [71, 77]                      [0.626, 1.084, 0.104, 0.0005]
Reward: 152   	chromosome: [71, 100, 13, 22]             [0.376, 1.084, 0.145, 0.368]
Reward: 151   	chromosome: [71, 100]                     [0.376, 1.81, 0.145, 0.368]
Reward: 150   	chromosome: [71, 100, 13, 22]             [0.779, 1.494, 0.145, 0.368]
Reward: 149   	chromosome: [71, 100]                     [0.779, 1.396, 0.11, 0.368]
Reward: 142   	chromosome: [71, 100, 13, 22]             [0.626, 0.952, 0.211, 0.368]
Reward: 141   	chromosome: [71, 76]                      [0.626, 1.81, 0.145, 0.0005]
Reward: 136   	chromosome: [71, 100, 13, 22]             [0.785, 1.084, 0.145, 0.368]
Reward: 132   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.11, 0.368]
Reward: 111   	chromosome: [71, 100, 13, 22]             [0.626, 1.084, 0.11, 0.368]
Reward: 107   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.11, 0.368]
Reward: 103   	chromosome: [71, 100, 13, 22]             [0.785, 1.396, 0.145, 0.368]
Reward: 102   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.368]
Reward: 100   	chromosome: [71, 76, 13, 22]              [0.779, 1.81, 0.11, 0.0005]
Reward: 92   	chromosome: [71, 100]                     [0.785, 1.396, 0.145, 0.368]
Reward: 81   	chromosome: [71, 100]                     [0.785, 1.084, 0.062, 0.368]
Reward: 52   	chromosome: [71, 13, 22]                  [0.626, 1.81, 0.211, 0.368]
Reward: 47   	chromosome: [85, 100, 143, 94, 218]       [0.118, 1.81, 0.211, 0.0955]
Reward: 45   	chromosome: [71, 100]                     [0.785, 1.084, 0.145, 0.368]
Reward: 42   	chromosome: [71, 100]                     [0.626, 1.81, 0.211, 0.368]
Reward: 42   	chromosome: [71, 100]                     [0.626, 1.81, 0.211, 0.468]
Reward: 41   	chromosome: [71, 100]                     [0.281, 1.015, 0.11, 0.368]
Reward: 38   	chromosome: [29, 208, 23, 224]            [0.435, 0.95, 0.135, 0.3935]
Reward: 37   	chromosome: [71, 100]                     [0.502, 1.084, 0.11, 0.368]
Reward: 37   	chromosome: [71, 100]                     [0.626, 1.81, 0.211, 0.368]
Reward: 32   	chromosome: [71, 100]                     [0.626, 1.81, 0.145, 0.368]
Reward: 31   	chromosome: [71, 108]                     [0.785, 0.952, 0.145, 0.368]
Reward: 29   	chromosome: [76, 71, 100]                 [0.785, 1.81, 0.145, 0.368]
Reward: 28   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.0005]
Reward: 27   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.211, 0.0005]
Reward: 24   	chromosome: [71, 100, 13, 22]             [0.416, 1.084, 0.11, 0.0005]
Reward: 23   	chromosome: [71, 108, 13, 22]             [0.626, 1.084, 0.145, 0.368]
Reward: 21   	chromosome: [71, 164, 13, 22]             [0.626, 1.939, 0.145, 0.368]
Reward: 20   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.11, 0.0005]
Reward: 19   	chromosome: [71, 76]                      [0.785, 1.81, 0.211, 0.368]
Reward: 19   	chromosome: [71, 76, 13, 22]              [0.626, 1.084, 0.062, 0.368]
Reward: 16   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.059, 0.0005]
Reward: 13   	chromosome: [71, 76, 13, 22]              [0.626, 1.81, 0.211, 0.368]
Reward: 13   	chromosome: [71, 76, 13, 22]              [0.785, 1.084, 0.145, 0.368]
Reward: 11   	chromosome: [211, 90]                     [0.399, 0.581, 0.143, 0.2565]
Reward: 10   	chromosome: [71, 100, 13, 175]            [0.626, 1.81, 0.11, 0.368]
Reward: 10   	chromosome: [71, 100, 58]                 [0.779, 1.81, 0.211, 0.368]
Reward: 10   	chromosome: [71, 104, 13, 22]             [0.626, 1.81, 0.145, 0.107]
