Generation: 23	Total Reward: 9623.0
Reward: 500   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.368]
Reward: 357   	chromosome: [71, 100]                     [0.785, 1.084, 0.145, 0.368]
Reward: 341   	chromosome: [71, 100]                     [0.626, 1.81, 0.145, 0.368]
Reward: 341   	chromosome: [71, 100]                     [0.785, 0.952, 0.211, 0.368]
Reward: 299   	chromosome: [71, 100]                     [0.626, 1.81, 0.211, 0.368]
Reward: 292   	chromosome: [71, 100]                     [0.779, 1.81, 0.11, 0.368]
Reward: 269   	chromosome: [71, 100, 13, 22]             [0.779, 1.81, 0.11, 0.368]
Reward: 243   	chromosome: [71, 100]                     [0.626, 1.81, 0.211, 0.368]
Reward: 235   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.368]
Reward: 234   	chromosome: [71, 76, 13, 22]              [0.626, 1.81, 0.211, 0.0005]
Reward: 233   	chromosome: [71, 100]                     [0.376, 1.084, 0.145, 0.368]
Reward: 233   	chromosome: [71, 100]                     [0.626, 1.078, 0.211, 0.368]
Reward: 220   	chromosome: [71, 76, 13, 22]              [0.626, 1.81, 0.145, 0.0005]
Reward: 216   	chromosome: [71, 100, 13, 22]             [0.626, 1.396, 0.145, 0.368]
Reward: 214   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.211, 0.368]
Reward: 208   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.11, 0.368]
Reward: 205   	chromosome: [71, 100, 13, 22]             [0.785, 1.396, 0.145, 0.411]
Reward: 202   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.368]
Reward: 187   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.211, 0.368]
Reward: 185   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.145, 0.368]
Reward: 182   	chromosome: [71, 100]                     [0.626, 1.81, 0.211, 0.368]
Reward: 174   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.11, 0.368]
Reward: 168   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.145, 0.368]
Reward: 161   	chromosome: [71, 76]                      [0.779, 1.396, 0.11, 0.0005]
Reward: 160   	chromosome: [71, 100]                     [0.626, 1.81, 0.145, 0.368]
Reward: 158   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.11, 0.368]
Reward: 155   	chromosome: [71, 76, 13, 22]              [0.626, 1.084, 0.145, 0.0005]
Reward: 153   	chromosome: [71, 76]                      [0.626, 1.81, 0.211, 0.0005]
Reward: 150   	chromosome: [71, 100, 13, 22]             [0.502, 1.084, 0.11, 0.368]
Reward: 149   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.211, 0.368]
Reward: 149   	chromosome: [71, 100]                     [0.504, 1.015, 0.11, 0.368]
Reward: 149   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.211, 0.368]
Reward: 149   	chromosome: [71, 76, 13, 22]              [0.626, 1.084, 0.062, 0.0005]
Reward: 135   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.085, 0.368]
Reward: 127   	chromosome: [71, 100]                     [0.626, 1.078, 0.11, 0.368]
Reward: 126   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.145, 0.368]
Reward: 125   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.211, 0.368]
Reward: 122   	chromosome: [71, 76, 13, 22]              [0.626, 1.939, 0.211, 0.0005]
Reward: 121   	chromosome: [71, 100, 13, 22]             [0.779, 1.078, 0.211, 0.368]
Reward: 119   	chromosome: [71, 100]                     [0.626, 1.81, 0.145, 0.368]
Reward: 118   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.368]
Reward: 110   	chromosome: [71, 100]                     [0.785, 1.81, 0.11, 0.368]
Reward: 109   	chromosome: [71, 100, 13, 22]             [0.779, 1.81, 0.211, 0.368]
Reward: 103   	chromosome: [71, 100, 13, 22]             [0.626, 1.084, 0.145, 0.368]
Reward: 102   	chromosome: [71, 100]                     [0.626, 1.81, 0.211, 0.1875]
Reward: 91   	chromosome: [71, 108, 13, 22]             [0.626, 1.81, 0.145, 0.0005]
Reward: 85   	chromosome: [71, 100]                     [0.626, 1.084, 0.145, 0.368]
Reward: 47   	chromosome: [71, 100]                     [0.626, 0.952, 0.211, 0.368]
Reward: 41   	chromosome: [71, 164, 13, 22]             [0.779, 1.939, 0.145, 0.368]
Reward: 37   	chromosome: [71, 100, 13, 22]             [0.785, 1.396, 0.145, 0.0005]
Reward: 35   	chromosome: [71, 100]                     [0.779, 1.084, 0.145, 0.368]
Reward: 30   	chromosome: [71, 149]                     [0.331, 0.581, 0.104, 0.0305]
Reward: 29   	chromosome: [71, 100]                     [0.785, 1.81, 0.11, 0.368]
Reward: 29   	chromosome: [71, 100]                     [0.626, 1.939, 0.211, 0.368]
Reward: 28   	chromosome: [71, 108, 13, 22]             [0.779, 1.906, 0.211, 0.368]
Reward: 25   	chromosome: [71, 100, 13, 22]             [0.281, 1.084, 0.11, 0.0005]
Reward: 25   	chromosome: [30, 29, 69]                  [0.488, 1.928, 0.236, 0.423]
Reward: 22   	chromosome: [71, 100]                     [0.785, 0.187, 0.11, 0.368]
Reward: 20   	chromosome: [71, 100, 13, 22]             [0.785, 1.084, 0.145, 0.0005]
Reward: 18   	chromosome: [71, 76]                      [0.626, 0.952, 0.211, 0.368]
Reward: 12   	chromosome: [71, 76, 13, 22]              [0.626, 1.396, 0.145, 0.368]
Reward: 11   	chromosome: [186, 46, 40, 127, 137]       [0.696, 0.396, 0.091, 0.197]
Reward: 10   	chromosome: [229, 96]                     [0.779, 1.078, 0.147, 0.368]
Reward: 10   	chromosome: [199, 103, 33, 6, 3]          [0.721, 0.836, 0.151, 0.3505]
Reward: 10   	chromosome: [67, 96, 205, 180]            [0.626, 0.009, 0.085, 0.368]
Reward: 10   	chromosome: [71, 36]                      [0.779, 1.81, 0.11, 0.368]
Reward: 10   	chromosome: [114, 98, 137]                [0.532, 0.52, 0.034, 0.228]
Reward: 10   	chromosome: [71, 104]                     [0.779, 1.81, 0.145, 0.107]
Reward: 10   	chromosome: [115, 228, 13, 22]            [0.626, 1.939, 0.211, 0.368]
Reward: 10   	chromosome: [71, 76, 13, 22]              [0.779, 1.81, 0.145, 0.368]
Reward: 10   	chromosome: [71, 136]                     [0.626, 1.81, 0.145, 0.368]
Reward: 10   	chromosome: [68, 139, 86, 194, 47]        [0.46, 1.452, 0.226, 0.4825]
Reward: 10   	chromosome: [166, 111, 146, 137]          [0.587, 0.509, 0.039, 0.36]
Reward: 10   	chromosome: [28, 222]                     [0.212, 1.771, 0.239, 0.217]
Reward: 10   	chromosome: [11, 83]                      [0.034, 0.635, 0.226, 0.133]
Reward: 9   	chromosome: [78, 20, 104]                 [0.715, 0.79, 0.11, 0.4305]
Reward: 9   	chromosome: [215, 71, 100, 13]            [0.626, 1.81, 0.11, 0.368]
Reward: 9   	chromosome: [71, 73, 100, 13, 22]         [0.779, 1.81, 0.11, 0.368]
Reward: 9   	chromosome: [33, 197, 222]                [0.244, 0.613, 0.102, 0.215]
Reward: 9   	chromosome: [71, 178, 100]                [0.366, 1.939, 0.11, 0.368]
Reward: 9   	chromosome: [29, 5]                       [0.785, 1.81, 0.1, 0.4545]
Reward: 9   	chromosome: [49, 100]                     [0.637, 1.64, 0.037, 0.368]
Reward: 9   	chromosome: [71, 24, 82, 22]              [0.626, 0.889, 0.145, 0.0005]
