Generation: 17	Total Reward: 3955.0
Reward: 219   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.145, 0.368]
Reward: 204   	chromosome: [71, 100, 13, 22]             [0.785, 1.084, 0.145, 0.368]
Reward: 195   	chromosome: [71, 116, 13, 22]             [0.785, 1.939, 0.11, 0.368]
Reward: 164   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.145, 0.368]
Reward: 164   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.211, 0.368]
Reward: 155   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.074, 0.368]
Reward: 153   	chromosome: [71, 100]                     [0.626, 1.81, 0.11, 0.368]
Reward: 152   	chromosome: [71, 100, 13, 22]             [0.69, 1.084, 0.11, 0.368]
Reward: 151   	chromosome: [71, 100, 13, 22]             [0.785, 1.939, 0.11, 0.368]
Reward: 149   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.145, 0.368]
Reward: 144   	chromosome: [71, 76, 13, 22]              [0.626, 1.81, 0.211, 0.0005]
Reward: 140   	chromosome: [71, 100, 13, 22]             [0.292, 1.084, 0.11, 0.368]
Reward: 122   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.049, 0.368]
Reward: 118   	chromosome: [71, 76, 13, 22]              [0.785, 1.81, 0.11, 0.0005]
Reward: 115   	chromosome: [71, 100, 13, 22]             [0.785, 1.81, 0.211, 0.368]
Reward: 112   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.11, 0.368]
Reward: 107   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.074, 0.368]
Reward: 102   	chromosome: [71, 100, 13, 22]             [0.785, 1.393, 0.211, 0.368]
Reward: 95   	chromosome: [71, 116, 13, 22]             [0.613, 1.81, 0.145, 0.368]
Reward: 67   	chromosome: [71, 100, 13, 22]             [0.785, 1.393, 0.071, 0.368]
Reward: 63   	chromosome: [71, 100, 13, 22]             [0.626, 0.118, 0.01, 0.368]
Reward: 60   	chromosome: [71, 100, 13, 22]             [0.626, 1.81, 0.049, 0.368]
Reward: 58   	chromosome: [147, 191, 124]               [0.305, 1.434, 0.176, 0.113]
Reward: 49   	chromosome: [71, 97, 13, 22]              [0.785, 1.939, 0.11, 0.0005]
Reward: 30   	chromosome: [71, 100, 13, 22]             [0.785, 1.393, 0.11, 0.0005]
Reward: 29   	chromosome: [79, 100, 13, 22]             [0.785, 1.81, 0.208, 0.368]
Reward: 28   	chromosome: [51, 243, 161, 71, 195]       [0.44, 0.921, 0.22, 0.0205]
Reward: 24   	chromosome: [71, 100, 13, 22]             [0.785, 0.417, 0.049, 0.0005]
Reward: 23   	chromosome: [70, 97, 13, 22]              [0.785, 1.81, 0.211, 0.368]
Reward: 23   	chromosome: [71, 100, 13, 22]             [0.626, 1.393, 0.11, 0.0005]
Reward: 19   	chromosome: [28, 230]                     [0.676, 0.602, 0.05, 0.012]
Reward: 18   	chromosome: [135, 73, 145]                [0.285, 0.95, 0.064, 0.373]
Reward: 17   	chromosome: [71, 100, 13, 22]             [0.785, 1.393, 0.074, 0.0005]
Reward: 16   	chromosome: [71, 116, 13, 22]             [0.785, 1.81, 0.11, 0.368]
