Generation: 28	Total Reward: 14506.0
Reward: 274   	chromosome: [29, 10, 49, 161]             [0.369, 0.811, 0.024, 1.915]
Reward: 266   	chromosome: [100, 166, 122, 29]           [0.625, 1.845, 0.12, 1.915]
Reward: 264   	chromosome: [29, 10, 49, 161]             [0.005, 1.668, 0.094, 1.723]
Reward: 256   	chromosome: [29, 10, 49, 161]             [0.005, 1.668, 0.016, 1.915]
Reward: 252   	chromosome: [29, 10, 49, 161]             [0.769, 0.811, 0.024, 0.157]
Reward: 251   	chromosome: [29, 10, 49, 161]             [0.369, 0.662, 0.102, 1.305]
Reward: 251   	chromosome: [29, 10, 49, 161]             [0.405, 0.625, 0.024, 1.915]
Reward: 249   	chromosome: [29, 10, 49, 161]             [0.005, 1.285, 0.038, 0.595]
Reward: 246   	chromosome: [29, 10, 49, 161]             [0.005, 1.668, 0.016, 1.915]
Reward: 242   	chromosome: [29, 10, 49, 161]             [0.769, 1.122, 0.095, 0.595]
Reward: 242   	chromosome: [206, 162, 164, 246, 1]       [0.445, 0.997, 0.218, 1.344]
Reward: 239   	chromosome: [29, 10, 49, 161]             [0.538, 1.668, 0.017, 0.201]
Reward: 231   	chromosome: [93, 201, 81]                 [0.405, 1.793, 0.034, 0.001]
Reward: 230   	chromosome: [29, 10, 49, 161]             [0.625, 0.811, 0.024, 1.305]
Reward: 227   	chromosome: [29, 10, 49, 161]             [0.005, 0.811, 0.232, 0.157]
Reward: 225   	chromosome: [107, 10, 10, 161]            [0.538, 0.662, 0.017, 0.926]
Reward: 225   	chromosome: [29, 10, 49, 161]             [0.478, 1.828, 0.024, 1.915]
Reward: 225   	chromosome: [29, 10, 49, 161]             [0.327, 1.828, 0.024, 1.222]
Reward: 224   	chromosome: [29, 10, 49, 161]             [0.427, 1.668, 0.024, 0.747]
Reward: 222   	chromosome: [29, 10, 49, 161]             [0.005, 1.01, 0.105, 1.872]
Reward: 221   	chromosome: [29, 10, 49, 161]             [0.005, 1.845, 0.017, 1.915]
Reward: 220   	chromosome: [29, 10, 49, 161]             [0.369, 0.811, 0.024, 1.305]
Reward: 218   	chromosome: [29, 10, 49, 161]             [0.369, 1.668, 0.024, 0.201]
Reward: 213   	chromosome: [29, 10, 49, 161]             [0.005, 0.811, 0.024, 1.915]
Reward: 208   	chromosome: [10, 10, 201, 81]             [0.405, 0.662, 0.024, 0.001]
Reward: 208   	chromosome: [29, 10, 49, 161]             [0.776, 0.811, 0.105, 0.598]
Reward: 208   	chromosome: [10, 10, 201, 81]             [0.005, 0.662, 0.232, 0.001]
Reward: 207   	chromosome: [29, 10, 49, 161]             [0.005, 1.828, 0.024, 0.157]
Reward: 206   	chromosome: [107, 10, 10, 161]            [0.369, 0.662, 0.024, 1.305]
Reward: 204   	chromosome: [29, 10, 49, 161]             [0.625, 1.01, 0.105, 1.872]
Reward: 204   	chromosome: [29, 10, 49, 161]             [0.005, 1.845, 0.017, 1.915]
Reward: 202   	chromosome: [161, 100, 166, 122]          [0.625, 1.845, 0.04, 1.915]
Reward: 201   	chromosome: [29, 10, 49, 161]             [0.769, 1.266, 0.024, 1.766]
Reward: 201   	chromosome: [29, 10, 49, 161]             [0.229, 1.281, 0.218, 2.328]
Reward: 200   	chromosome: [29, 10, 49, 161]             [0.369, 0.811, 0.024, 1.305]
Reward: 198   	chromosome: [206, 162, 164, 246, 1]       [0.776, 0.533, 0.218, 1.344]
Reward: 197   	chromosome: [161, 100, 166, 122]          [0.625, 1.122, 0.12, 1.915]
Reward: 195   	chromosome: [29, 10, 49, 161]             [0.625, 1.668, 0.01, 1.766]
Reward: 187   	chromosome: [107, 10, 10, 161]            [0.369, 0.662, 0.155, 1.222]
Reward: 184   	chromosome: [29, 10, 49, 161]             [0.005, 1.668, 0.094, 1.915]
Reward: 176   	chromosome: [206, 162, 164, 246, 1]       [0.625, 1.845, 0.12, 1.867]
Reward: 169   	chromosome: [29, 10, 49, 161]             [0.005, 1.668, 0.024, 0.201]
Reward: 168   	chromosome: [107, 10, 10, 161]            [0.369, 0.662, 0.024, 1.222]
Reward: 168   	chromosome: [29, 10, 49, 161]             [0.625, 1.122, 0.12, 1.915]
Reward: 166   	chromosome: [29, 10, 49, 161]             [0.005, 0.811, 0.017, 1.915]
Reward: 164   	chromosome: [29, 10, 49, 161]             [0.369, 1.668, 0.038, 0.201]
Reward: 163   	chromosome: [211, 146, 86]                [0.751, 1.067, 0.069, 0.561]
Reward: 162   	chromosome: [29, 10, 49, 161]             [0.005, 1.845, 0.12, 0.563]
Reward: 161   	chromosome: [29, 10, 49, 161]             [0.769, 1.668, 0.038, 1.766]
Reward: 161   	chromosome: [29, 10, 49, 161]             [0.769, 1.845, 0.038, 1.915]
Reward: 159   	chromosome: [29, 10, 49, 161]             [0.005, 0.625, 0.232, 1.915]
Reward: 159   	chromosome: [29, 10, 49, 161]             [0.005, 0.811, 0.024, 1.915]
Reward: 159   	chromosome: [107, 10, 10, 161]            [0.369, 0.662, 0.038, 1.222]
Reward: 159   	chromosome: [29, 10, 49, 161]             [0.625, 1.845, 0.219, 0.595]
Reward: 151   	chromosome: [29, 10, 49, 161]             [0.005, 1.122, 0.232, 0.157]
Reward: 151   	chromosome: [29, 10, 49, 161]             [0.769, 1.668, 0.219, 1.915]
Reward: 150   	chromosome: [29, 10, 49, 161]             [0.005, 1.122, 0.04, 0.157]
Reward: 150   	chromosome: [10, 10, 201, 81]             [0.405, 1.01, 0.024, 0.001]
Reward: 149   	chromosome: [29, 10, 49, 161]             [0.1, 1.828, 0.024, 1.222]
Reward: 146   	chromosome: [29, 10, 49, 161]             [0.005, 1.01, 0.233, 0.595]
Reward: 144   	chromosome: [29, 10, 49, 161]             [0.369, 1.845, 0.024, 1.915]
Reward: 143   	chromosome: [29, 10, 49, 161]             [0.775, 1.668, 0.038, 0.582]
Reward: 141   	chromosome: [29, 10, 49, 161]             [0.369, 1.01, 0.024, 1.305]
Reward: 133   	chromosome: [29, 10, 49, 161]             [0.769, 1.668, 0.038, 0.582]
Reward: 132   	chromosome: [24, 201, 81]                 [0.227, 1.774, 0.105, 0.595]
Reward: 114   	chromosome: [24, 201, 81]                 [0.227, 1.774, 0.105, 0.747]
Reward: 101   	chromosome: [24, 201, 81]                 [0.227, 1.668, 0.094, 0.747]
Reward: 98   	chromosome: [198, 249, 74, 150, 177]      [0.156, 0.301, 0.123, 1.95]
Reward: 96   	chromosome: [29, 161, 43]                 [0.769, 1.122, 0.024, 1.305]
Reward: 85   	chromosome: [166, 122, 49, 161]           [0.625, 1.845, 0.024, 1.766]
Reward: 80   	chromosome: [29, 10, 49, 161]             [0.005, 0.811, 0.024, 0.157]
Reward: 63   	chromosome: [24, 201, 81]                 [0.227, 1.774, 0.105, 0.747]
Reward: 43   	chromosome: [115, 214, 168]               [0.224, 1.188, 0.083, 1.324]
Reward: 32   	chromosome: [122, 88, 29]                 [0.005, 1.01, 0.233, 0.595]
Reward: 29   	chromosome: [49, 161, 201]                [0.005, 1.668, 0.094, 0.747]
Reward: 27   	chromosome: [10, 49, 145, 161, 161]       [0.227, 1.828, 0.105, 0.595]
Reward: 26   	chromosome: [81, 29, 49, 161]             [0.405, 0.662, 0.024, 0.001]
Reward: 24   	chromosome: [201, 81]                     [0.227, 1.122, 0.094, 0.157]
Reward: 22   	chromosome: [24, 201, 81, 11]             [0.005, 0.811, 0.017, 1.915]
Reward: 22   	chromosome: [71, 49, 81, 161]             [0.625, 1.122, 0.12, 0.139]
Reward: 22   	chromosome: [90, 233]                     [0.623, 0.034, 0.04, 0.686]
Reward: 17   	chromosome: [120, 201, 81, 11]            [0.16, 1.986, 0.017, 0.422]
Reward: 16   	chromosome: [107, 107]                    [0.672, 0.182, 0.118, 2.72]
Reward: 13   	chromosome: [199, 25, 227, 135]           [0.603, 0.305, 0.034, 2.66]
Reward: 13   	chromosome: [49, 161, 161, 161]           [0.776, 0.811, 0.105, 0.598]
Reward: 12   	chromosome: [201, 29, 49, 161]            [0.405, 0.662, 0.094, 0.001]
Reward: 12   	chromosome: [24, 201, 166, 122]           [0.005, 1.845, 0.04, 1.915]
Reward: 11   	chromosome: [10, 49, 1]                   [0.625, 1.668, 0.12, 1.766]
Reward: 11   	chromosome: [161, 211, 146, 86]           [0.751, 1.275, 0.069, 0.561]
Reward: 11   	chromosome: [4, 62, 172]                  [0.072, 1.55, 0.135, 2.991]
Reward: 10   	chromosome: [100, 166, 122, 206, 162]     [0.445, 0.997, 0.12, 1.915]
Reward: 10   	chromosome: [245, 161, 50]                [0.625, 0.565, 0.095, 1.459]
Reward: 10   	chromosome: [29, 161, 206, 164, 246]      [0.625, 1.845, 0.01, 1.867]
Reward: 10   	chromosome: [10, 10, 201, 10]             [0.769, 1.266, 0.024, 1.766]
Reward: 10   	chromosome: [10, 161, 29, 10]             [0.769, 1.266, 0.04, 1.915]
Reward: 10   	chromosome: [16, 225, 193, 67, 237]       [0.213, 0.239, 0.057, 0.121]
Reward: 10   	chromosome: [29, 10, 49]                  [0.369, 0.811, 0.024, 1.305]
Reward: 10   	chromosome: [107, 10, 49, 161]            [0.625, 0.662, 0.024, 1.222]
Reward: 10   	chromosome: [211, 146, 10, 49]            [0.751, 1.067, 0.04, 0.561]
Reward: 10   	chromosome: [200, 129, 21, 35]            [0.372, 0.421, 0.154, 1.12]
Reward: 10   	chromosome: [56, 249, 64]                 [0.019, 1.45, 0.212, 2.736]
Reward: 10   	chromosome: [216, 48, 4]                  [0.66, 1.348, 0.11, 1.315]
Reward: 10   	chromosome: [107, 29, 49, 161]            [0.687, 0.662, 0.024, 0.201]
Reward: 10   	chromosome: [182, 122]                    [0.181, 1.758, 0.079, 2.184]
Reward: 10   	chromosome: [36, 133, 3, 89, 52]          [0.209, 1.409, 0.039, 1.39]
Reward: 10   	chromosome: [29, 10, 161, 161]            [0.769, 0.811, 0.024, 1.305]
Reward: 10   	chromosome: [73, 128, 73, 187]            [0.521, 0.781, 0.052, 1.329]
Reward: 10   	chromosome: [29, 49, 100, 166]            [0.005, 1.845, 0.12, 1.915]
Reward: 10   	chromosome: [50, 230, 118, 16]            [0.662, 1.925, 0.107, 2.406]
Reward: 10   	chromosome: [166, 108]                    [0.785, 1.101, 0.22, 0.709]
Reward: 10   	chromosome: [65, 84, 72]                  [0.676, 1.872, 0.227, 2.778]
Reward: 10   	chromosome: [254, 126, 182]               [0.396, 0.026, 0.162, 0.49]
Reward: 10   	chromosome: [210, 167, 122]               [0.426, 1.881, 0.063, 2.397]
Reward: 10   	chromosome: [49, 161, 161, 49]            [0.625, 0.811, 0.024, 1.766]
Reward: 10   	chromosome: [49, 29, 10, 161]             [0.005, 0.811, 0.01, 0.157]
Reward: 10   	chromosome: [217, 157, 57]                [0.323, 0.134, 0.123, 2.856]
Reward: 10   	chromosome: [83, 116]                     [0.143, 0.48, 0.003, 1.158]
Reward: 10   	chromosome: [196, 65, 253, 122]           [0.455, 0.765, 0.196, 2.782]
Reward: 10   	chromosome: [210, 162]                    [0.002, 0.507, 0.221, 2.448]
Reward: 9   	chromosome: [107, 36, 109]                [0.649, 0.645, 0.013, 0.912]
