Generation: 92	Total Reward: 5075.0
Reward: 274   	chromosome: [201, 81, 81]                 [0.405, 0.662, 0.024, 0.001]
Reward: 265   	chromosome: [148, 153, 81, 81]            [0.405, 0.662, 0.024, 0.001]
Reward: 264   	chromosome: [203, 81, 81]                 [0.126, 1.625, 0.024, 0.001]
Reward: 263   	chromosome: [201, 81, 81]                 [0.126, 1.999, 0.024, 0.001]
Reward: 246   	chromosome: [153, 81, 10, 201]            [0.405, 1.625, 0.024, 0.001]
Reward: 234   	chromosome: [153, 81, 148, 81]            [0.126, 1.488, 0.024, 0.001]
Reward: 233   	chromosome: [201, 81, 81]                 [0.143, 0.57, 0.053, 0.001]
Reward: 232   	chromosome: [10, 201, 81]                 [0.005, 0.811, 0.024, 0.001]
Reward: 228   	chromosome: [93, 201, 81]                 [0.005, 1.625, 0.024, 0.001]
Reward: 216   	chromosome: [153, 81, 148, 81]            [0.126, 0.975, 0.024, 0.001]
Reward: 208   	chromosome: [81, 93, 201]                 [0.005, 0.811, 0.024, 0.001]
Reward: 207   	chromosome: [93, 201, 81]                 [0.005, 1.625, 0.024, 0.001]
Reward: 195   	chromosome: [81, 153, 228, 148]           [0.126, 1.999, 0.024, 0.001]
Reward: 180   	chromosome: [148, 153, 81, 81]            [0.152, 0.662, 0.053, 0.001]
Reward: 174   	chromosome: [201, 81, 81]                 [0.143, 0.622, 0.053, 0.001]
Reward: 173   	chromosome: [201, 81, 81]                 [0.005, 1.596, 0.024, 0.001]
Reward: 163   	chromosome: [81, 93, 201]                 [0.005, 0.811, 0.024, 0.001]
Reward: 162   	chromosome: [148, 153, 81, 81]            [0.143, 0.57, 0.063, 0.001]
Reward: 122   	chromosome: [148, 81, 161]                [0.561, 0.987, 0.024, 1.671]
Reward: 120   	chromosome: [93, 201]                     [0.005, 0.662, 0.024, 0.001]
Reward: 82   	chromosome: [81, 153, 228, 148]           [0.482, 0.57, 0.165, 0.001]
Reward: 35   	chromosome: [148, 81, 148, 81]            [0.152, 0.662, 0.024, 0.001]
Reward: 30   	chromosome: [81, 201]                     [0.482, 0.57, 0.024, 0.001]
Reward: 28   	chromosome: [201, 81, 148, 81]            [0.405, 1.723, 0.024, 0.001]
Reward: 16   	chromosome: [153, 148, 201, 81]           [0.17, 1.625, 0.024, 0.001]
Reward: 11   	chromosome: [228, 148, 10, 81]            [0.525, 1.999, 0.024, 0.001]
Reward: 10   	chromosome: [81, 201, 149, 153]           [0.17, 0.662, 0.024, 0.001]
Reward: 10   	chromosome: [148, 81, 81]                 [0.405, 1.625, 0.053, 0.001]
Reward: 10   	chromosome: [81, 153, 228, 182]           [0.126, 0.57, 0.024, 0.001]
Reward: 10   	chromosome: [34, 139, 124]                [0.603, 1.867, 0.086, 0.595]
Reward: 10   	chromosome: [81, 201, 81]                 [0.628, 0.811, 0.024, 0.123]
Reward: 10   	chromosome: [10, 81, 153, 53]             [0.126, 1.999, 0.024, 0.001]
Reward: 10   	chromosome: [81, 81, 201]                 [0.126, 1.625, 0.024, 0.001]
Reward: 10   	chromosome: [201, 81]                     [0.784, 0.57, 0.024, 0.001]
Reward: 10   	chromosome: [242, 0, 217, 32]             [0.104, 0.338, 0.201, 0.259]
Reward: 10   	chromosome: [201, 201, 81]                [0.005, 1.625, 0.024, 0.001]
Reward: 10   	chromosome: [10, 81, 93]                  [0.416, 1.625, 0.024, 0.001]
Reward: 10   	chromosome: [201, 179, 153]               [0.005, 0.811, 0.024, 0.001]
Reward: 10   	chromosome: [10, 81, 148]                 [0.102, 0.811, 0.029, 0.001]
Reward: 10   	chromosome: [203, 81, 148, 81]            [0.126, 1.625, 0.024, 0.001]
Reward: 10   	chromosome: [81, 10, 201]                 [0.17, 0.975, 0.024, 0.001]
Reward: 10   	chromosome: [81, 201, 81, 157]            [0.005, 1.596, 0.024, 0.001]
Reward: 10   	chromosome: [81, 153, 228, 145, 148]      [0.005, 1.608, 0.024, 0.001]
Reward: 10   	chromosome: [81, 81, 10]                  [0.126, 0.57, 0.024, 0.001]
Reward: 10   	chromosome: [201, 201, 81, 81]            [0.405, 0.662, 0.024, 0.001]
Reward: 10   	chromosome: [153, 81, 10]                 [0.405, 0.57, 0.053, 0.001]
Reward: 10   	chromosome: [148, 81, 81]                 [0.005, 1.596, 0.024, 0.001]
Reward: 10   	chromosome: [200, 41, 232, 208]           [0.468, 1.13, 0.213, 2.781]
Reward: 10   	chromosome: [81, 201, 81]                 [0.475, 0.57, 0.053, 0.001]
Reward: 10   	chromosome: [148, 81, 201]                [0.405, 0.662, 0.024, 0.001]
Reward: 10   	chromosome: [153, 81, 81]                 [0.126, 1.625, 0.024, 0.001]
Reward: 10   	chromosome: [15, 150, 159]                [0.439, 1.569, 0.002, 2.052]
Reward: 10   	chromosome: [81, 201, 81]                 [0.17, 0.662, 0.024, 0.001]
Reward: 10   	chromosome: [10, 81, 148, 81]             [0.405, 0.662, 0.024, 0.001]
Reward: 10   	chromosome: [201, 153, 81]                [0.405, 0.57, 0.024, 0.001]
Reward: 10   	chromosome: [93, 153, 148, 159, 81]       [0.005, 1.625, 0.024, 0.001]
Reward: 10   	chromosome: [81, 81, 228, 148]            [0.405, 0.662, 0.024, 0.001]
Reward: 10   	chromosome: [93, 153, 81]                 [0.005, 1.625, 0.024, 0.001]
Reward: 10   	chromosome: [236, 254, 219, 167]          [0.455, 0.437, 0.182, 1.769]
Reward: 10   	chromosome: [95, 217, 29, 57]             [0.141, 1.841, 0.013, 0.638]
