Generation: 16	Total Reward: 10624.0
Reward: 495   	chromosome: [49, 49, 161, 161]            [0.445, 0.811, 0.011, 1.915]
Reward: 254   	chromosome: [29, 10, 49, 161]             [0.005, 0.811, 0.024, 1.915]
Reward: 246   	chromosome: [29, 10, 49, 161]             [0.005, 0.811, 0.232, 0.157]
Reward: 241   	chromosome: [29, 10, 49, 161]             [0.005, 1.668, 0.016, 1.915]
Reward: 239   	chromosome: [29, 10, 49, 161]             [0.005, 1.668, 0.094, 1.723]
Reward: 231   	chromosome: [29, 10, 49, 161]             [0.327, 1.828, 0.024, 1.222]
Reward: 231   	chromosome: [107, 10, 10, 161]            [0.369, 0.662, 0.024, 1.305]
Reward: 228   	chromosome: [29, 10, 49, 161]             [0.005, 1.828, 0.024, 0.157]
Reward: 228   	chromosome: [29, 10, 49, 161]             [0.769, 1.845, 0.038, 1.915]
Reward: 227   	chromosome: [161, 100, 166, 122]          [0.625, 1.122, 0.12, 1.305]
Reward: 220   	chromosome: [29, 10, 49, 161]             [0.369, 0.811, 0.024, 1.305]
Reward: 219   	chromosome: [29, 10, 49, 161]             [0.369, 0.662, 0.102, 1.305]
Reward: 219   	chromosome: [29, 10, 49, 161]             [0.005, 0.625, 0.232, 1.915]
Reward: 215   	chromosome: [29, 10, 49, 161]             [0.769, 0.811, 0.024, 0.157]
Reward: 211   	chromosome: [29, 10, 49, 161]             [0.369, 1.668, 0.038, 0.201]
Reward: 211   	chromosome: [161, 100, 166, 122]          [0.625, 1.122, 0.12, 1.915]
Reward: 207   	chromosome: [29, 10, 49, 161]             [0.005, 0.811, 0.017, 1.915]
Reward: 193   	chromosome: [29, 10, 49, 161]             [0.369, 0.811, 0.024, 1.305]
Reward: 185   	chromosome: [29, 10, 49, 161]             [0.775, 1.668, 0.038, 0.582]
Reward: 176   	chromosome: [29, 10, 49, 161]             [0.625, 1.122, 0.12, 1.915]
Reward: 174   	chromosome: [29, 10, 49, 161]             [0.005, 0.811, 0.024, 1.915]
Reward: 168   	chromosome: [206, 162, 164, 246, 1]       [0.776, 0.533, 0.218, 1.344]
Reward: 166   	chromosome: [29, 10, 49, 161]             [0.369, 0.811, 0.024, 1.915]
Reward: 163   	chromosome: [29, 10, 49, 161]             [0.005, 0.811, 0.024, 0.157]
Reward: 158   	chromosome: [29, 10, 49, 161]             [0.369, 1.01, 0.024, 1.305]
