Generation: 15	Total Reward: 7810.0
Reward: 335   	chromosome: [121, 118]                    [0.455, 1.764, 0.096, 2.806]
Reward: 299   	chromosome: [121, 118]                    [0.455, 1.764, 0.096, 2.806]
Reward: 265   	chromosome: [121, 118]                    [0.67, 1.764, 0.208, 2.806]
Reward: 259   	chromosome: [153, 118]                    [0.242, 1.588, 0.208, 1.469]
Reward: 243   	chromosome: [153, 118]                    [0.455, 1.764, 0.208, 2.132]
Reward: 242   	chromosome: [153, 118]                    [0.455, 1.764, 0.208, 1.469]
Reward: 239   	chromosome: [153, 118]                    [0.67, 1.764, 0.208, 2.235]
Reward: 239   	chromosome: [121, 118]                    [0.455, 1.764, 0.096, 1.263]
Reward: 233   	chromosome: [153, 118]                    [0.67, 1.764, 0.208, 1.469]
Reward: 231   	chromosome: [153, 118]                    [0.67, 1.764, 0.208, 1.469]
Reward: 229   	chromosome: [121, 118]                    [0.367, 1.764, 0.096, 1.469]
Reward: 229   	chromosome: [121, 118]                    [0.455, 1.764, 0.208, 2.806]
Reward: 229   	chromosome: [121, 118]                    [0.67, 1.027, 0.096, 2.806]
Reward: 221   	chromosome: [121, 118]                    [0.67, 1.027, 0.208, 2.634]
Reward: 209   	chromosome: [153, 118]                    [0.455, 1.027, 0.096, 2.806]
Reward: 203   	chromosome: [153, 118]                    [0.455, 1.764, 0.208, 1.469]
Reward: 198   	chromosome: [153, 118]                    [0.455, 0.309, 0.096, 2.235]
Reward: 195   	chromosome: [121, 118]                    [0.67, 1.027, 0.096, 2.806]
Reward: 192   	chromosome: [121, 118]                    [0.67, 1.027, 0.208, 1.469]
Reward: 192   	chromosome: [153, 118]                    [0.455, 0.948, 0.158, 1.263]
Reward: 189   	chromosome: [153, 118]                    [0.67, 1.764, 0.208, 1.469]
Reward: 188   	chromosome: [121, 118]                    [0.455, 1.764, 0.208, 1.989]
Reward: 186   	chromosome: [153, 153, 118]               [0.242, 1.764, 0.142, 2.806]
Reward: 183   	chromosome: [121, 118]                    [0.67, 1.027, 0.208, 2.806]
Reward: 179   	chromosome: [153, 153, 118]               [0.242, 1.764, 0.208, 1.469]
Reward: 159   	chromosome: [153, 118]                    [0.67, 1.764, 0.208, 2.634]
