Generation: 113	Total Reward: 25203.0
Reward: 500   	chromosome: [148, 153, 81, 81]            [0.687, 0.116, 0.024, 0.001]
Reward: 500   	chromosome: [148, 153, 81, 81]            [0.126, 0.116, 0.024, 0.001]
Reward: 500   	chromosome: [148, 153, 81, 81]            [0.126, 0.662, 0.024, 0.001]
Reward: 500   	chromosome: [148, 153, 81, 81]            [0.126, 0.662, 0.024, 0.001]
Reward: 500   	chromosome: [148, 153, 81, 81]            [0.126, 0.116, 0.024, 0.001]
Reward: 500   	chromosome: [148, 153, 81, 81]            [0.126, 0.662, 0.024, 0.001]
Reward: 500   	chromosome: [81, 28, 153, 81]             [0.126, 1.625, 0.024, 0.001]
Reward: 500   	chromosome: [148, 153, 81, 81]            [0.126, 0.57, 0.024, 0.001]
Reward: 500   	chromosome: [148, 153, 81, 81]            [0.126, 0.811, 0.024, 0.001]
Reward: 500   	chromosome: [148, 153, 81, 81]            [0.126, 0.662, 0.024, 0.001]
Reward: 500   	chromosome: [148, 153, 81, 81]            [0.126, 0.116, 0.024, 0.001]
Reward: 500   	chromosome: [148, 153, 81, 81]            [0.126, 0.116, 0.024, 0.001]
Reward: 493   	chromosome: [148, 153, 81, 81]            [0.126, 0.57, 0.024, 0.001]
Reward: 438   	chromosome: [148, 153, 81, 81]            [0.126, 0.662, 0.024, 0.001]
Reward: 407   	chromosome: [148, 153, 81, 81]            [0.126, 1.506, 0.024, 0.001]
Reward: 385   	chromosome: [148, 153, 81, 81]            [0.594, 0.811, 0.024, 0.001]
Reward: 364   	chromosome: [81, 28, 153, 81]             [0.126, 1.58, 0.024, 0.001]
Reward: 346   	chromosome: [102, 81, 153, 201]           [0.126, 0.662, 0.024, 0.001]
Reward: 340   	chromosome: [148, 153, 81, 81]            [0.126, 0.662, 0.024, 0.001]
Reward: 324   	chromosome: [148, 153, 81, 81]            [0.09, 0.662, 0.024, 0.001]
Reward: 319   	chromosome: [81, 28, 153, 81]             [0.126, 1.58, 0.024, 0.001]
Reward: 288   	chromosome: [153, 201, 81, 81]            [0.594, 0.811, 0.024, 0.001]
Reward: 285   	chromosome: [81, 153, 201, 81]            [0.594, 0.662, 0.024, 0.001]
Reward: 278   	chromosome: [148, 153, 81, 81]            [0.126, 0.662, 0.024, 0.001]
Reward: 275   	chromosome: [81, 28, 153, 81]             [0.126, 0.662, 0.024, 0.001]
Reward: 273   	chromosome: [148, 153, 81, 81]            [0.126, 1.625, 0.024, 0.001]
Reward: 271   	chromosome: [153, 81, 148, 81]            [0.594, 0.811, 0.024, 0.001]
Reward: 267   	chromosome: [81, 153, 81, 148]            [0.058, 1.596, 0.225, 0.001]
Reward: 254   	chromosome: [153, 81, 148, 153]           [0.126, 0.57, 0.225, 0.508]
Reward: 251   	chromosome: [81, 153, 81, 148]            [0.126, 0.662, 0.024, 0.001]
Reward: 247   	chromosome: [81, 153, 153, 81]            [0.126, 1.596, 0.225, 0.508]
Reward: 245   	chromosome: [153, 81, 148, 81]            [0.594, 1.625, 0.028, 0.001]
Reward: 245   	chromosome: [148, 153, 81, 81]            [0.126, 0.662, 0.158, 0.001]
Reward: 243   	chromosome: [81, 153, 201, 81]            [0.126, 1.596, 0.225, 0.001]
Reward: 242   	chromosome: [81, 153, 201, 81]            [0.126, 0.662, 0.024, 0.001]
Reward: 238   	chromosome: [153, 81, 148, 81]            [0.687, 0.116, 0.024, 0.001]
Reward: 237   	chromosome: [81, 153, 153, 81]            [0.126, 0.662, 0.158, 0.001]
Reward: 234   	chromosome: [153, 201, 81, 81]            [0.126, 0.811, 0.024, 0.001]
Reward: 233   	chromosome: [148, 153, 81, 81]            [0.126, 0.883, 0.025, 0.001]
Reward: 232   	chromosome: [148, 153, 81, 81]            [0.687, 1.625, 0.024, 0.001]
Reward: 232   	chromosome: [81, 102, 81, 81]             [0.126, 1.625, 0.024, 0.001]
Reward: 232   	chromosome: [81, 81, 102, 81]             [0.126, 1.871, 0.026, 0.001]
Reward: 228   	chromosome: [81, 102, 81, 81]             [0.126, 0.662, 0.059, 0.001]
Reward: 225   	chromosome: [81, 102, 81, 81]             [0.126, 0.811, 0.059, 0.001]
Reward: 224   	chromosome: [153, 201, 81, 81]            [0.126, 0.662, 0.024, 0.001]
Reward: 216   	chromosome: [81, 153, 201, 81]            [0.126, 1.625, 0.024, 0.001]
Reward: 214   	chromosome: [81, 81, 81, 181]             [0.594, 1.625, 0.024, 0.001]
Reward: 208   	chromosome: [81, 153, 81, 148]            [0.126, 0.811, 0.024, 0.001]
Reward: 207   	chromosome: [153, 201, 81, 81]            [0.126, 0.116, 0.024, 0.001]
Reward: 204   	chromosome: [153, 81, 148, 81]            [0.083, 0.118, 0.024, 0.001]
Reward: 204   	chromosome: [153, 201, 81, 81]            [0.405, 0.662, 0.024, 0.001]
Reward: 203   	chromosome: [81, 201, 153, 201, 117]      [0.405, 0.662, 0.024, 0.001]
Reward: 202   	chromosome: [148, 153, 81, 81]            [0.126, 0.883, 0.024, 0.001]
Reward: 202   	chromosome: [81, 28, 153, 81]             [0.126, 0.662, 0.024, 0.001]
Reward: 202   	chromosome: [81, 153, 201, 81]            [0.126, 1.596, 0.026, 0.001]
Reward: 199   	chromosome: [153, 201, 81, 81]            [0.405, 0.662, 0.024, 0.001]
Reward: 199   	chromosome: [81, 81, 165, 148, 153]       [0.126, 1.596, 0.215, 0.001]
Reward: 198   	chromosome: [148, 153, 81, 81]            [0.126, 0.811, 0.024, 0.001]
Reward: 195   	chromosome: [153, 201, 81, 81]            [0.126, 1.625, 0.024, 0.001]
Reward: 195   	chromosome: [148, 153, 81, 81]            [0.126, 1.625, 0.024, 0.001]
Reward: 195   	chromosome: [153, 201, 81, 81]            [0.126, 0.662, 0.024, 0.001]
Reward: 192   	chromosome: [148, 153, 81, 81]            [0.594, 0.662, 0.024, 0.001]
Reward: 190   	chromosome: [153, 81, 148, 81]            [0.058, 1.625, 0.225, 0.001]
Reward: 188   	chromosome: [153, 201, 81, 81]            [0.687, 1.596, 0.024, 0.001]
Reward: 184   	chromosome: [81, 102, 81, 81]             [0.687, 1.871, 0.024, 0.001]
Reward: 182   	chromosome: [148, 153, 81, 81]            [0.126, 1.596, 0.026, 0.001]
Reward: 182   	chromosome: [153, 201, 81, 81]            [0.126, 1.415, 0.024, 0.001]
Reward: 181   	chromosome: [153, 201, 81, 81]            [0.405, 0.662, 0.024, 0.001]
Reward: 179   	chromosome: [153, 81, 148, 81]            [0.126, 0.118, 0.024, 0.001]
Reward: 179   	chromosome: [81, 28, 153, 81]             [0.126, 0.811, 0.024, 0.001]
Reward: 172   	chromosome: [81, 102, 81, 81]             [0.175, 1.58, 0.024, 0.001]
