Generation: 1	Total Reward: 1466.0
Reward: 203   	chromosome: [178, 117, 132, 81, 145]      [0.0615, 0.708, 0.048, 0.7175]
Reward: 82   	chromosome: [54, 174, 15, 57]             [0.2285, 0.598, 0.1135, 0.04975]
Reward: 49   	chromosome: [132, 150, 62, 39]            [0.014, 0.1615, 0.078, 0.6405]
Reward: 48   	chromosome: [237, 84, 246]                [0.3735, 0.411, 0.0605, 0.7045]
Reward: 45   	chromosome: [131, 253, 135, 163]          [0.3505, 0.2835, 0.0985, 0.15225]
Reward: 40   	chromosome: [54, 174, 195, 218]           [0.258, 0.255, 0.077, 0.529]
Reward: 38   	chromosome: [54, 174, 195, 218]           [0.258, 0.7845, 0.077, 0.529]
Reward: 37   	chromosome: [46, 69, 31, 41, 169]         [0.1765, 0.808, 0.0185, 0.0475]
Reward: 28   	chromosome: [18, 51, 75, 214]             [0.302, 0.8605, 0.052, 0.42825]
Reward: 22   	chromosome: [11, 122]                     [0.012, 0.001, 0.1035, 0.59625]
Reward: 18   	chromosome: [53, 57, 165]                 [0.157, 0.37, 0.0025, 0.6285]
Reward: 18   	chromosome: [53, 229, 101, 57]            [0.157, 0.9655, 0.0025, 0.6285]
Reward: 15   	chromosome: [114, 125, 111]               [0.073, 0.37, 0.05, 0.74725]
Reward: 15   	chromosome: [101, 57, 165, 67, 197]       [0.2465, 0.0465, 0.0025, 0.6285]
Reward: 14   	chromosome: [142, 233, 142, 128]          [0.2725, 0.963, 0.054, 0.28075]
Reward: 12   	chromosome: [84, 70, 250, 43]             [0.014, 0.481, 0.1035, 0.376]
Reward: 11   	chromosome: [173, 123, 108]               [0.374, 0.688, 0.075, 0.112]
Reward: 11   	chromosome: [193, 45, 180, 132, 150]      [0.187, 0.617, 0.0935, 0.70925]
Reward: 11   	chromosome: [53, 229, 183, 230, 153]      [0.157, 0.0985, 0.0585, 0.63175]
Reward: 10   	chromosome: [137, 185, 150, 194]          [0.146, 0.561, 0.1075, 0.684]
Reward: 10   	chromosome: [114, 198, 174, 213, 247]     [0.2, 0.3075, 0.04, 0.23775]
Reward: 10   	chromosome: [250, 240]                    [0.122, 0.692, 0.058, 0.368]
Reward: 10   	chromosome: [239, 165]                    [0.136, 0.529, 0.1145, 0.0075]
Reward: 10   	chromosome: [114, 125, 111, 229, 101]     [0.073, 0.0465, 0.1025, 0.5865]
Reward: 10   	chromosome: [131, 253, 163, 250]          [0.3505, 0.2835, 0.0985, 0.376]
Reward: 10   	chromosome: [193, 244, 85, 228, 182]      [0.187, 0.42, 0.1085, 0.70925]
Reward: 10   	chromosome: [114, 174, 121, 222]          [0.2, 0.148, 0.0625, 0.23775]
Reward: 10   	chromosome: [215, 138, 19, 115, 82]       [0.022, 0.095, 0.04, 0.56925]
Reward: 10   	chromosome: [204, 42, 62, 83]             [0.089, 0.663, 0.0205, 0.33925]
Reward: 10   	chromosome: [47, 238, 44, 186]            [0.038, 0.098, 0.0185, 0.3115]
Reward: 10   	chromosome: [173, 123, 108]               [0.1615, 0.507, 0.075, 0.48675]
Reward: 10   	chromosome: [138, 141, 76]                [0.1295, 0.095, 0.046, 0.50675]
Reward: 10   	chromosome: [53, 249, 43, 13, 65]         [0.025, 0.244, 0.0045, 0.503]
Reward: 10   	chromosome: [213, 103, 134, 240]          [0.356, 0.822, 0.1155, 0.0375]
Reward: 10   	chromosome: [76, 227, 175]                [0.1295, 0.095, 0.04, 0.11425]
Reward: 10   	chromosome: [215, 254, 130, 151, 39]      [0.3035, 0.0115, 0.109, 0.57075]
Reward: 10   	chromosome: [253, 140, 203, 237]          [0.053, 0.167, 0.0235, 0.31425]
Reward: 10   	chromosome: [72, 250, 191, 252, 88]       [0.068, 0.6155, 0.039, 0.57675]
Reward: 10   	chromosome: [143, 94, 8, 226, 213]        [0.151, 0.801, 0.0005, 0.60375]
Reward: 10   	chromosome: [148, 225, 252, 108, 127]     [0.079, 0.954, 0.0715, 0.40125]
Reward: 10   	chromosome: [199, 184, 53, 142, 249]      [0.026, 0.5805, 0.0355, 0.45675]
Reward: 10   	chromosome: [125, 111, 130, 151, 227]     [0.3035, 0.2255, 0.1025, 0.57075]
Reward: 10   	chromosome: [11, 130, 39, 175]            [0.375, 0.0115, 0.05, 0.06]
Reward: 10   	chromosome: [114, 154, 199, 248, 50]      [0.3615, 0.507, 0.0075, 0.0715]
Reward: 10   	chromosome: [41, 185, 50]                 [0.1765, 0.1535, 0.0185, 0.61975]
Reward: 10   	chromosome: [84, 25, 161, 70]             [0.0285, 0.568, 0.0935, 0.50025]
Reward: 10   	chromosome: [188, 157]                    [0.042, 0.4165, 0.0615, 0.636]
Reward: 10   	chromosome: [16, 109, 174, 213]           [0.0315, 0.3075, 0.0625, 0.6345]
Reward: 10   	chromosome: [12, 68, 114, 198, 6]         [0.2, 0.8195, 0.063, 0.23775]
Reward: 9   	chromosome: [149, 229, 134, 19]           [0.1585, 0.8845, 0.028, 0.33925]
Reward: 9   	chromosome: [204, 118]                    [0.142, 0.663, 0.012, 0.15125]
Reward: 9   	chromosome: [135, 196, 232, 166]          [0.351, 0.481, 0.1035, 0.15225]
Reward: 9   	chromosome: [76, 244, 62, 39]             [0.0285, 0.1615, 0.1085, 0.6405]
Reward: 9   	chromosome: [76, 180, 254, 165]           [0.1985, 0.2435, 0.015, 0.229]
Reward: 9   	chromosome: [198, 213, 247, 29, 128]      [0.2585, 0.3075, 0.023, 0.33625]
Reward: 9   	chromosome: [195, 218]                    [0.258, 0.255, 0.077, 0.529]
Reward: 9   	chromosome: [204, 118, 121, 59]           [0.142, 0.663, 0.012, 0.56875]
Reward: 9   	chromosome: [76, 254, 10]                 [0.1295, 0.9135, 0.1095, 0.11425]
Reward: 9   	chromosome: [196, 140, 86, 134]           [0.351, 0.5805, 0.095, 0.426]
Reward: 9   	chromosome: [250, 232, 43, 61]            [0.2405, 0.481, 0.1035, 0.376]
Reward: 9   	chromosome: [149, 229, 118]               [0.142, 0.995, 0.012, 0.36125]
Reward: 9   	chromosome: [63, 110, 51]                 [0.126, 0.677, 0.0885, 0.11425]
Reward: 9   	chromosome: [254, 47]                     [0.2395, 0.255, 0.0535, 0.5005]
Reward: 9   	chromosome: [114, 154, 29, 199, 248]      [0.374, 0.688, 0.099, 0.112]
Reward: 9   	chromosome: [196, 232, 135, 163]          [0.351, 0.481, 0.0985, 0.376]
Reward: 9   	chromosome: [163, 47, 251, 215, 254]      [0.1295, 0.0005, 0.04, 0.11425]
Reward: 9   	chromosome: [227, 101, 210, 57, 61]       [0.1035, 0.9385, 0.0255, 0.309]
Reward: 9   	chromosome: [178, 87, 117, 132, 68]       [0.176, 0.9005, 0.1175, 0.7175]
Reward: 9   	chromosome: [147, 75, 179, 28, 8]         [0.2685, 0.6275, 0.0585, 0.42825]
Reward: 9   	chromosome: [81, 6, 29, 58]               [0.0055, 0.6125, 0.0385, 0.601]
Reward: 9   	chromosome: [87, 20, 142, 111]            [0.1815, 0.9005, 0.1175, 0.14]
Reward: 9   	chromosome: [15, 254, 178]                [0.2945, 0.254, 0.0975, 0.3735]
Reward: 9   	chromosome: [165, 233, 236, 92, 250]      [0.187, 0.0465, 0.002, 0.1975]
Reward: 9   	chromosome: [162, 123, 183, 173]          [0.372, 0.688, 0.075, 0.068]
Reward: 9   	chromosome: [88, 194, 123, 108]           [0.374, 0.5135, 0.0025, 0.112]
Reward: 9   	chromosome: [142, 116, 234, 142, 233]     [0.05, 0.244, 0.054, 0.503]
Reward: 9   	chromosome: [114, 39, 100, 175]           [0.073, 0.37, 0.109, 0.5865]
Reward: 9   	chromosome: [25, 54, 195, 218]            [0.258, 0.255, 0.078, 0.529]
Reward: 9   	chromosome: [84, 161, 70, 174]            [0.014, 0.568, 0.077, 0.50025]
Reward: 9   	chromosome: [203, 191, 252, 110, 51]      [0.068, 0.167, 0.0185, 0.11425]
Reward: 9   	chromosome: [88, 237, 63]                 [0.126, 0.677, 0.039, 0.57675]
Reward: 9   	chromosome: [73, 215, 89, 227]            [0.3035, 0.89, 0.109, 0.57075]
Reward: 9   	chromosome: [147, 213, 103, 75]           [0.2685, 0.822, 0.1155, 0.0375]
Reward: 9   	chromosome: [53, 142, 249, 227, 230]      [0.05, 0.244, 0.054, 0.503]
Reward: 9   	chromosome: [233, 142, 129, 153]          [0.2235, 0.4455, 0.017, 0.15075]
Reward: 9   	chromosome: [29, 67, 185]                 [0.2975, 0.1535, 0.099, 0.48675]
Reward: 9   	chromosome: [53, 142, 142, 249, 57]       [0.05, 0.244, 0.0995, 0.503]
Reward: 9   	chromosome: [46, 69, 31, 169, 67]         [0.3615, 0.808, 0.0075, 0.0475]
Reward: 9   	chromosome: [64, 158, 255]                [0.3455, 0.376, 0.032, 0.05275]
Reward: 9   	chromosome: [25, 161, 196, 232]           [0.351, 0.568, 0.078, 0.50025]
Reward: 8   	chromosome: [76, 215, 254]                [0.1295, 0.095, 0.0625, 0.11425]
Reward: 8   	chromosome: [149, 229, 232, 102]          [0.142, 0.3125, 0.0255, 0.33925]
Reward: 8   	chromosome: [36, 0]                       [0.355, 0.166, 0.1025, 0.5865]
Reward: 8   	chromosome: [155, 46, 202]                [0.073, 0.599, 0.0855, 0.0275]
Reward: 8   	chromosome: [250, 43, 131, 253]           [0.3505, 0.2835, 0.1035, 0.15225]
Reward: 8   	chromosome: [85, 64]                      [0.1285, 0.9465, 0.105, 0.731]
Reward: 8   	chromosome: [81, 176]                     [0.1815, 0.803, 0.1185, 0.1135]
Reward: 8   	chromosome: [179, 137, 185, 150, 194]     [0.146, 0.561, 0.1075, 0.684]
Reward: 8   	chromosome: [233, 61]                     [0.1035, 0.9385, 0.054, 0.309]
Reward: 8   	chromosome: [59, 36]                      [0.3025, 0.4285, 0.0315, 0.32875]
