Generation: 7	Total Reward: 3472.0
Reward: 500   	chromosome: [228, 145]                    [0.127, 1.309, 0.087, 0.0645]
Reward: 373   	chromosome: [228, 145]                    [0.127, 1.309, 0.087, 0.0645]
Reward: 264   	chromosome: [228, 145]                    [0.127, 1.309, 0.192, 0.0645]
Reward: 242   	chromosome: [228, 145]                    [0.127, 1.309, 0.087, 0.0645]
Reward: 213   	chromosome: [138, 74, 129]                [0.397, 1.723, 0.087, 0.186]
Reward: 182   	chromosome: [228, 145]                    [0.127, 1.309, 0.087, 0.0645]
Reward: 174   	chromosome: [228, 145]                    [0.127, 0.467, 0.192, 0.0645]
Reward: 142   	chromosome: [228, 145]                    [0.127, 1.309, 0.192, 0.0645]
Reward: 110   	chromosome: [148, 131, 216, 138]          [0.155, 0.071, 0.203, 0.497]
Reward: 107   	chromosome: [225, 154]                    [0.127, 1.309, 0.192, 0.0645]
Reward: 90   	chromosome: [228, 145]                    [0.127, 1.309, 0.192, 0.0645]
Reward: 73   	chromosome: [198, 185, 217, 142]          [0.127, 0.071, 0.119, 0.497]
Reward: 61   	chromosome: [196, 153]                    [0.127, 0.071, 0.119, 0.0645]
Reward: 32   	chromosome: [214, 217]                    [0.397, 0.071, 0.119, 0.1305]
Reward: 28   	chromosome: [154, 70, 137]                [0.397, 1.723, 0.119, 0.2165]
Reward: 27   	chromosome: [230, 177, 217, 142]          [0.127, 1.309, 0.192, 0.497]
Reward: 27   	chromosome: [166, 147]                    [0.155, 0.071, 0.191, 0.497]
Reward: 26   	chromosome: [51, 92, 153, 150]            [0.397, 1.723, 0.087, 0.186]
Reward: 18   	chromosome: [162, 92, 153, 150]           [0.267, 1.309, 0.192, 0.186]
Reward: 18   	chromosome: [117, 145]                    [0.397, 1.723, 0.087, 0.0645]
Reward: 16   	chromosome: [196, 185, 217, 142]          [0.127, 1.309, 0.192, 0.497]
Reward: 13   	chromosome: [18, 13, 209, 142]            [0.077, 0.071, 0.119, 0.234]
Reward: 13   	chromosome: [150, 5, 216, 138]            [0.155, 0.071, 0.203, 0.497]
Reward: 11   	chromosome: [164, 1, 149, 131]            [0.127, 1.309, 0.192, 0.0645]
Reward: 11   	chromosome: [164, 131, 200, 154]          [0.077, 1.309, 0.192, 0.497]
Reward: 11   	chromosome: [228, 129]                    [0.155, 1.309, 0.087, 0.497]
Reward: 11   	chromosome: [238, 211]                    [0.397, 1.723, 0.087, 0.0645]
Reward: 10   	chromosome: [162, 218]                    [0.677, 1.309, 0.087, 0.0645]
Reward: 10   	chromosome: [69, 146]                     [0.127, 1.309, 0.203, 0.1305]
Reward: 10   	chromosome: [230, 187]                    [0.397, 1.723, 0.192, 0.0645]
Reward: 10   	chromosome: [224, 136, 156]               [0.127, 1.309, 0.119, 0.186]
Reward: 10   	chromosome: [132, 13]                     [0.077, 0.071, 0.119, 0.0645]
Reward: 10   	chromosome: [35, 221, 156, 150]           [0.127, 1.723, 0.087, 0.186]
Reward: 10   	chromosome: [160, 58, 145, 174]           [0.134, 1.723, 0.119, 0.186]
Reward: 10   	chromosome: [162, 218]                    [0.127, 1.309, 0.087, 0.0645]
Reward: 10   	chromosome: [183, 153, 148]               [0.127, 1.309, 0.087, 0.268]
Reward: 10   	chromosome: [211, 151, 137]               [0.127, 1.723, 0.087, 0.0645]
Reward: 10   	chromosome: [164, 152]                    [0.397, 1.309, 0.087, 0.268]
Reward: 10   	chromosome: [196, 145]                    [0.386, 1.309, 0.192, 0.1305]
Reward: 10   	chromosome: [230, 145]                    [0.127, 1.309, 0.119, 0.0645]
Reward: 10   	chromosome: [30, 109, 217, 142]           [0.077, 1.723, 0.119, 0.497]
Reward: 10   	chromosome: [245, 217]                    [0.077, 1.309, 0.162, 0.497]
Reward: 10   	chromosome: [145, 156, 88, 138]           [0.127, 0.071, 0.087, 0.169]
Reward: 10   	chromosome: [202, 200, 129, 142]          [0.397, 1.723, 0.087, 0.186]
Reward: 10   	chromosome: [212, 9]                      [0.077, 0.071, 0.119, 0.234]
Reward: 10   	chromosome: [46, 145]                     [0.127, 1.309, 0.192, 0.0645]
Reward: 10   	chromosome: [21, 77, 217, 150]            [0.155, 1.723, 0.087, 0.186]
Reward: 10   	chromosome: [178, 146, 152, 138]          [0.397, 0.071, 0.203, 0.497]
Reward: 10   	chromosome: [148, 11, 136, 142]           [0.127, 0.071, 0.119, 0.497]
Reward: 10   	chromosome: [130, 11, 217, 142]           [0.397, 0.071, 0.119, 0.186]
Reward: 10   	chromosome: [196, 195, 211]               [0.212, 1.723, 0.192, 0.0645]
Reward: 10   	chromosome: [230, 129, 59]                [0.077, 1.309, 0.087, 0.1385]
Reward: 10   	chromosome: [162, 93]                     [0.63, 1.509, 0.192, 0.0645]
Reward: 10   	chromosome: [244, 144, 24]                [0.014, 1.309, 0.192, 0.0645]
Reward: 10   	chromosome: [198, 84]                     [0.127, 0.071, 0.119, 0.0645]
Reward: 10   	chromosome: [180, 23, 217, 146, 125]      [0.397, 1.309, 0.087, 0.186]
Reward: 10   	chromosome: [8, 74, 209, 146, 125]        [0.397, 1.723, 0.087, 0.107]
Reward: 9   	chromosome: [214, 133, 129]               [0.151, 1.309, 0.087, 0.348]
Reward: 9   	chromosome: [134, 78]                     [0.127, 0.753, 0.087, 0.186]
Reward: 9   	chromosome: [168, 145, 129]               [0.127, 1.723, 0.192, 0.0645]
Reward: 9   	chromosome: [130, 9]                      [0.155, 1.723, 0.119, 0.186]
Reward: 9   	chromosome: [38, 157]                     [0.077, 0.071, 0.192, 0.497]
Reward: 9   	chromosome: [118, 11, 145, 217, 142]      [0.127, 1.309, 0.087, 0.234]
Reward: 9   	chromosome: [148, 65, 216, 138]           [0.155, 0.071, 0.087, 0.497]
Reward: 9   	chromosome: [240, 28, 153]                [0.397, 1.309, 0.192, 0.186]
Reward: 9   	chromosome: [194, 163, 177]               [0.397, 0.819, 0.192, 0.0645]
Reward: 9   	chromosome: [134, 187, 253]               [0.077, 1.309, 0.087, 0.348]
Reward: 9   	chromosome: [196, 145]                    [0.155, 1.723, 0.192, 0.0645]
Reward: 9   	chromosome: [230, 145]                    [0.127, 0.071, 0.119, 0.0645]
Reward: 9   	chromosome: [192, 150, 137]               [0.397, 1.723, 0.087, 0.0645]
Reward: 9   	chromosome: [164, 131, 216, 138]          [0.127, 0.071, 0.203, 0.497]
Reward: 9   	chromosome: [148, 145]                    [0.155, 1.309, 0.192, 0.0645]
Reward: 9   	chromosome: [134, 59, 217]                [0.127, 0.071, 0.119, 0.497]
Reward: 9   	chromosome: [71, 145, 89, 150, 125]       [0.127, 1.309, 0.119, 0.34]
Reward: 9   	chromosome: [198, 157]                    [0.077, 1.309, 0.087, 0.497]
Reward: 9   	chromosome: [180, 241]                    [0.127, 1.309, 0.192, 0.0645]
Reward: 9   	chromosome: [38, 149, 217, 142]           [0.127, 1.309, 0.192, 0.0645]
Reward: 9   	chromosome: [160, 26]                     [0.155, 1.723, 0.087, 0.0645]
Reward: 9   	chromosome: [3, 221, 217, 158]            [0.397, 1.309, 0.087, 0.186]
Reward: 9   	chromosome: [194, 249, 217, 198]          [0.155, 0.071, 0.203, 0.186]
Reward: 9   	chromosome: [22, 3]                       [0.077, 0.071, 0.119, 0.497]
Reward: 9   	chromosome: [196, 129, 200, 158]          [0.127, 1.309, 0.087, 0.0645]
Reward: 9   	chromosome: [130, 70, 129]                [0.151, 1.723, 0.087, 0.348]
Reward: 9   	chromosome: [154, 90, 129]                [0.397, 1.309, 0.087, 0.186]
Reward: 9   	chromosome: [204, 145, 61, 87]            [0.127, 1.309, 0.192, 0.0645]
Reward: 9   	chromosome: [20, 171, 217, 142]           [0.077, 0.071, 0.119, 0.497]
Reward: 9   	chromosome: [7, 200]                      [0.127, 1.723, 0.192, 0.0645]
Reward: 9   	chromosome: [132, 139, 129]               [0.127, 1.723, 0.087, 0.0645]
Reward: 9   	chromosome: [148, 147, 216, 138]          [0.127, 0.071, 0.203, 0.0645]
Reward: 9   	chromosome: [50, 209]                     [0.127, 1.723, 0.192, 0.0645]
Reward: 9   	chromosome: [229, 28, 153, 150]           [0.397, 1.309, 0.087, 0.186]
Reward: 9   	chromosome: [128, 8, 129]                 [0.127, 1.309, 0.087, 0.186]
Reward: 8   	chromosome: [138, 201, 129]               [0.397, 1.723, 0.087, 0.43]
Reward: 8   	chromosome: [198, 74]                     [0.397, 1.309, 0.087, 0.186]
Reward: 8   	chromosome: [128, 163, 145]               [0.127, 1.309, 0.087, 0.186]
Reward: 8   	chromosome: [148, 171, 216, 138]          [0.077, 0.071, 0.203, 0.497]
Reward: 8   	chromosome: [150, 205]                    [0.127, 0.753, 0.192, 0.497]
Reward: 8   	chromosome: [152, 11]                     [0.127, 1.309, 0.087, 0.0645]
Reward: 8   	chromosome: [230, 185]                    [0.014, 1.91, 0.192, 0.497]
Reward: 8   	chromosome: [154, 66]                     [0.397, 1.309, 0.192, 0.186]
