Generation: 84	Total Reward: 7559.0
Reward: 500   	chromosome: [148, 153, 81, 81]            [0.005, 0.662, 0.024, 0.001]
Reward: 500   	chromosome: [148, 153, 81, 81]            [0.005, 1.625, 0.024, 0.001]
Reward: 500   	chromosome: [148, 153, 81, 81]            [0.005, 1.625, 0.024, 0.001]
Reward: 369   	chromosome: [148, 153, 81, 81]            [0.405, 0.662, 0.024, 0.001]
Reward: 328   	chromosome: [148, 153, 81, 81]            [0.484, 1.901, 0.024, 0.001]
Reward: 256   	chromosome: [81, 93, 201]                 [0.126, 1.625, 0.024, 0.001]
Reward: 249   	chromosome: [10, 201, 81]                 [0.137, 0.811, 0.024, 0.001]
Reward: 248   	chromosome: [10, 201, 81]                 [0.775, 1.625, 0.024, 0.001]
Reward: 246   	chromosome: [201, 81, 81]                 [0.692, 0.811, 0.024, 0.001]
Reward: 240   	chromosome: [81, 93, 201]                 [0.126, 1.625, 0.024, 0.001]
Reward: 237   	chromosome: [10, 201, 81]                 [0.775, 0.811, 0.024, 0.001]
Reward: 224   	chromosome: [201, 81, 81]                 [0.005, 0.57, 0.005, 0.001]
Reward: 216   	chromosome: [10, 201, 81]                 [0.152, 0.57, 0.053, 0.001]
Reward: 215   	chromosome: [153, 201, 81, 81]            [0.005, 1.625, 0.024, 0.001]
Reward: 188   	chromosome: [10, 201, 81]                 [0.405, 0.57, 0.237, 0.001]
Reward: 188   	chromosome: [201, 81, 81]                 [0.17, 1.625, 0.024, 0.001]
Reward: 170   	chromosome: [153, 201, 81, 81]            [0.775, 1.625, 0.024, 0.001]
Reward: 170   	chromosome: [148, 153, 153]               [0.005, 0.662, 0.024, 0.001]
Reward: 159   	chromosome: [148, 153, 81, 81]            [0.005, 1.983, 0.024, 0.001]
Reward: 158   	chromosome: [10, 201, 81]                 [0.137, 1.625, 0.024, 0.001]
Reward: 156   	chromosome: [153, 81, 148, 81]            [0.405, 1.625, 0.024, 0.001]
Reward: 155   	chromosome: [201, 81, 81]                 [0.005, 0.662, 0.024, 0.001]
Reward: 153   	chromosome: [201, 81, 81]                 [0.692, 0.811, 0.024, 0.001]
Reward: 148   	chromosome: [10, 201, 81]                 [0.005, 0.811, 0.024, 0.001]
Reward: 148   	chromosome: [153, 81, 148, 81]            [0.405, 1.625, 0.024, 0.001]
Reward: 143   	chromosome: [10, 201, 81]                 [0.005, 0.57, 0.053, 0.001]
Reward: 136   	chromosome: [93, 81, 148, 81]             [0.405, 1.625, 0.024, 0.001]
Reward: 121   	chromosome: [93, 81, 148, 81]             [0.405, 1.625, 0.024, 0.001]
