Generation: 86	Total Reward: 5826.0
Reward: 454   	chromosome: [148, 153, 81, 81]            [0.005, 1.625, 0.024, 0.001]
Reward: 407   	chromosome: [148, 153, 81, 81]            [0.005, 0.662, 0.024, 0.001]
Reward: 298   	chromosome: [148, 153, 81, 81]            [0.405, 0.662, 0.024, 0.001]
Reward: 293   	chromosome: [10, 201, 81]                 [0.005, 0.57, 0.024, 0.001]
Reward: 282   	chromosome: [153, 81, 148, 81]            [0.17, 1.625, 0.024, 0.001]
Reward: 269   	chromosome: [201, 81, 81]                 [0.005, 0.57, 0.005, 0.001]
Reward: 242   	chromosome: [10, 201, 81]                 [0.405, 0.57, 0.237, 0.001]
Reward: 227   	chromosome: [10, 201, 81]                 [0.152, 0.57, 0.053, 0.001]
Reward: 223   	chromosome: [81, 93, 201]                 [0.126, 1.625, 0.024, 0.001]
Reward: 214   	chromosome: [201, 81, 81]                 [0.692, 0.811, 0.024, 0.001]
Reward: 210   	chromosome: [10, 201, 81]                 [0.775, 0.811, 0.024, 0.001]
Reward: 199   	chromosome: [201, 81, 81]                 [0.692, 0.811, 0.024, 0.001]
Reward: 190   	chromosome: [81, 201, 81, 81]             [0.005, 1.596, 0.145, 0.001]
Reward: 178   	chromosome: [10, 201, 81]                 [0.551, 1.625, 0.024, 0.001]
Reward: 177   	chromosome: [10, 201, 81]                 [0.005, 0.57, 0.024, 0.001]
Reward: 171   	chromosome: [201, 81, 81]                 [0.775, 0.662, 0.024, 0.001]
Reward: 163   	chromosome: [153, 201, 81, 81]            [0.005, 1.625, 0.024, 0.001]
Reward: 157   	chromosome: [10, 201, 81]                 [0.775, 1.625, 0.024, 0.001]
Reward: 154   	chromosome: [81, 93, 201]                 [0.126, 1.625, 0.024, 0.001]
Reward: 151   	chromosome: [201, 81, 81]                 [0.405, 0.662, 0.024, 0.001]
Reward: 145   	chromosome: [81, 153, 201, 81]            [0.165, 1.625, 0.024, 0.001]
Reward: 136   	chromosome: [201, 81, 81]                 [0.405, 0.811, 0.024, 0.001]
Reward: 28   	chromosome: [26, 10, 201, 81]             [0.005, 0.662, 0.024, 0.001]
Reward: 26   	chromosome: [166, 81, 148, 81, 81]        [0.17, 1.625, 0.024, 0.001]
Reward: 19   	chromosome: [81, 148, 81, 81]             [0.005, 0.57, 0.053, 0.001]
Reward: 17   	chromosome: [201, 81]                     [0.005, 1.139, 0.024, 0.001]
Reward: 14   	chromosome: [81, 81, 148, 153]            [0.775, 1.625, 0.024, 0.001]
Reward: 13   	chromosome: [81, 201, 81, 81]             [0.086, 1.625, 0.024, 0.001]
Reward: 12   	chromosome: [153, 148, 81, 81]            [0.005, 0.811, 0.024, 0.001]
Reward: 12   	chromosome: [81, 81, 148, 81]             [0.005, 1.625, 0.024, 0.447]
Reward: 11   	chromosome: [153, 81, 148, 81]            [0.005, 1.625, 0.024, 0.933]
Reward: 11   	chromosome: [81, 10, 81]                  [0.005, 0.662, 0.024, 0.001]
Reward: 11   	chromosome: [18, 201, 81, 81]             [0.405, 0.811, 0.024, 0.001]
Reward: 10   	chromosome: [37, 125, 150, 10, 81]        [0.126, 0.436, 0.079, 0.001]
Reward: 10   	chromosome: [19, 197, 93]                 [0.012, 1.47, 0.024, 2.395]
Reward: 10   	chromosome: [135, 153, 81, 93, 201]       [0.126, 0.662, 0.024, 0.001]
Reward: 10   	chromosome: [148, 81, 81]                 [0.732, 1.625, 0.024, 0.001]
Reward: 10   	chromosome: [63, 238, 83, 225, 164]       [0.527, 1.986, 0.22, 2.093]
Reward: 10   	chromosome: [81, 201, 201]                [0.126, 1.625, 0.024, 0.001]
Reward: 10   	chromosome: [148, 81, 201]                [0.405, 0.811, 0.024, 0.001]
Reward: 10   	chromosome: [153, 81, 81, 81]             [0.005, 1.625, 0.024, 0.001]
Reward: 10   	chromosome: [148, 81, 81]                 [0.692, 1.625, 0.024, 0.001]
Reward: 10   	chromosome: [10, 81, 148, 231]            [0.137, 0.811, 0.024, 2.771]
Reward: 10   	chromosome: [201, 153, 153]               [0.405, 0.662, 0.237, 0.001]
Reward: 10   	chromosome: [153, 81, 81, 153]            [0.005, 0.662, 0.024, 0.001]
Reward: 10   	chromosome: [183, 147, 45, 101]           [0.268, 0.117, 0.179, 2.194]
Reward: 10   	chromosome: [137, 21, 146, 241]           [0.72, 0.3, 0.217, 2.077]
Reward: 10   	chromosome: [81, 153, 81]                 [0.152, 1.625, 0.024, 0.001]
Reward: 10   	chromosome: [198, 176]                    [0.311, 1.004, 0.168, 2.232]
Reward: 10   	chromosome: [111, 2, 218]                 [0.49, 1.478, 0.04, 0.565]
Reward: 10   	chromosome: [81, 10, 201]                 [0.005, 0.57, 0.024, 0.001]
Reward: 10   	chromosome: [81, 81, 201, 81]             [0.405, 0.57, 0.024, 0.001]
Reward: 10   	chromosome: [153, 201, 10]                [0.005, 1.625, 0.237, 0.001]
Reward: 10   	chromosome: [148, 201, 81, 148]           [0.005, 0.662, 0.024, 0.001]
