Generation: 12	Total Reward: 7916.0
Reward: 252   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 246   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 245   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 245   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 243   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 240   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 228   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.123, 0.4605]
Reward: 222   	chromosome: [174, 155, 133]               [0.583, 0.923, 0.123, 0.4605]
Reward: 211   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 209   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.123, 0.4605]
Reward: 206   	chromosome: [174, 155, 133]               [0.753, 1.769, 0.226, 0.4605]
Reward: 205   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.123, 0.4605]
Reward: 202   	chromosome: [174, 155, 133]               [0.753, 0.474, 0.226, 0.4605]
Reward: 202   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 196   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 194   	chromosome: [174, 155, 133]               [0.753, 1.197, 0.129, 0.4605]
Reward: 192   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 192   	chromosome: [174, 159, 133]               [0.753, 1.769, 0.123, 0.4605]
Reward: 188   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 168   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 168   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.123, 0.4605]
Reward: 167   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.123, 0.4605]
Reward: 167   	chromosome: [174, 159, 133]               [0.753, 1.723, 0.129, 0.4605]
Reward: 163   	chromosome: [174, 159, 133]               [0.753, 1.769, 0.226, 0.4605]
Reward: 161   	chromosome: [174, 159, 133]               [0.753, 0.146, 0.226, 0.4605]
Reward: 159   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 159   	chromosome: [174, 155, 133]               [0.359, 1.769, 0.123, 0.377]
Reward: 144   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 138   	chromosome: [174, 159, 133]               [0.359, 0.923, 0.123, 0.4605]
Reward: 133   	chromosome: [174, 159, 133]               [0.232, 0.474, 0.052, 0.4605]
Reward: 123   	chromosome: [174, 159, 133]               [0.753, 1.769, 0.226, 0.377]
Reward: 115   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.123, 0.4605]
Reward: 114   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 113   	chromosome: [174, 155, 133]               [0.748, 0.478, 0.226, 0.4605]
Reward: 108   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 107   	chromosome: [174, 155, 133]               [0.359, 0.923, 0.226, 0.4605]
Reward: 103   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 102   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 102   	chromosome: [174, 155, 133]               [0.359, 1.769, 0.123, 0.4605]
Reward: 100   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 98   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.123, 0.324]
Reward: 96   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.123, 0.4605]
Reward: 91   	chromosome: [174, 155, 133]               [0.359, 1.769, 0.123, 0.053]
Reward: 85   	chromosome: [174, 159, 133]               [0.583, 1.769, 0.226, 0.4605]
Reward: 52   	chromosome: [202, 94]                     [0.157, 1.713, 0.014, 0.178]
Reward: 48   	chromosome: [174, 155, 133]               [0.583, 1.769, 0.129, 0.135]
Reward: 19   	chromosome: [174, 155, 148, 133]          [0.276, 0.923, 0.226, 0.4605]
Reward: 11   	chromosome: [174, 133]                    [0.748, 0.478, 0.226, 0.225]
Reward: 10   	chromosome: [174, 155, 133, 88]           [0.359, 0.923, 0.226, 0.4605]
Reward: 10   	chromosome: [18, 159]                     [0.17, 1.769, 0.159, 0.4605]
Reward: 10   	chromosome: [174, 155, 244]               [0.753, 0.923, 0.123, 0.4605]
Reward: 10   	chromosome: [201, 7]                      [0.426, 0.755, 0.115, 0.115]
Reward: 10   	chromosome: [254, 96, 161, 168]           [0.129, 0.311, 0.176, 0.1685]
Reward: 10   	chromosome: [195, 37, 176, 182]           [0.522, 1.814, 0.178, 0.1365]
Reward: 10   	chromosome: [149, 152, 33, 150, 216]      [0.626, 1.769, 0.141, 0.3735]
Reward: 10   	chromosome: [174, 198, 159, 133]          [0.753, 1.769, 0.226, 0.4605]
Reward: 10   	chromosome: [206, 188, 27, 209, 234]      [0.156, 1.832, 0.236, 0.196]
Reward: 10   	chromosome: [88, 250, 202]                [0.107, 1.631, 0.228, 0.177]
Reward: 10   	chromosome: [219, 66, 33]                 [0.501, 0.351, 0.188, 0.157]
Reward: 10   	chromosome: [254, 153, 71, 98, 4]         [0.267, 0.923, 0.226, 0.4605]
Reward: 10   	chromosome: [136, 142, 133]               [0.724, 1.988, 0.124, 0.1915]
Reward: 10   	chromosome: [174, 207, 133]               [0.633, 0.187, 0.226, 0.3455]
Reward: 10   	chromosome: [97, 201, 56]                 [0.722, 1.315, 0.164, 0.221]
Reward: 10   	chromosome: [208, 82, 120]                [0.758, 0.113, 0.24, 0.459]
Reward: 10   	chromosome: [234, 46]                     [0.248, 0.712, 0.219, 0.2995]
Reward: 10   	chromosome: [174, 188, 85]                [0.016, 1.769, 0.233, 0.4605]
Reward: 10   	chromosome: [78, 220, 239, 206, 214]      [0.303, 0.466, 0.179, 0.01]
Reward: 10   	chromosome: [222, 131, 168]               [0.224, 0.72, 0.2, 0.0495]
Reward: 10   	chromosome: [174, 155, 140]               [0.753, 1.723, 0.123, 0.4605]
Reward: 10   	chromosome: [85, 220, 203, 107, 0]        [0.674, 1.681, 0.232, 0.307]
Reward: 9   	chromosome: [107, 88, 100, 23]            [0.725, 0.214, 0.119, 0.48]
Reward: 9   	chromosome: [192, 3, 103, 247, 233]       [0.034, 0.609, 0.18, 0.1715]
Reward: 9   	chromosome: [118, 43, 218, 31, 89]        [0.368, 0.498, 0.195, 0.424]
Reward: 9   	chromosome: [243, 125]                    [0.477, 1.182, 0.046, 0.144]
Reward: 9   	chromosome: [174, 159]                    [0.753, 1.723, 0.123, 0.4605]
Reward: 9   	chromosome: [90, 155, 160, 91, 229]       [0.329, 1.71, 0.21, 0.1995]
Reward: 9   	chromosome: [223, 19, 85]                 [0.012, 1.916, 0.172, 0.4955]
Reward: 9   	chromosome: [81, 67, 158, 137, 247]       [0.699, 1.754, 0.102, 0.367]
Reward: 9   	chromosome: [78, 174, 154, 194, 180]      [0.061, 0.494, 0.234, 0.4895]
Reward: 9   	chromosome: [249, 3, 64, 68]              [0.491, 1.123, 0.047, 0.077]
Reward: 9   	chromosome: [142, 159, 133]               [0.753, 0.923, 0.226, 0.4605]
