Generation: 0	Total Reward: 1160.0
Reward: 109   	chromosome: [143, 124, 19, 99]            [0.232, 1.806, 0.231, 0.098]
Reward: 72   	chromosome: [135, 135]                    [0.096, 1.769, 0.238, 0.3745]
Reward: 27   	chromosome: [220, 108]                    [0.574, 1.758, 0.002, 0.0395]
Reward: 18   	chromosome: [194, 117, 150, 26, 57]       [0.266, 0.513, 0.149, 0.4505]
Reward: 17   	chromosome: [89, 34, 147, 147]            [0.435, 0.923, 0.111, 0.461]
Reward: 15   	chromosome: [47, 74, 61, 148, 124]        [0.288, 0.044, 0.227, 0.439]
Reward: 15   	chromosome: [236, 187, 133]               [0.17, 1.961, 0.226, 0.2075]
Reward: 14   	chromosome: [90, 234]                     [0.313, 0.053, 0.106, 0.4605]
Reward: 13   	chromosome: [182, 31]                     [0.038, 0.672, 0.118, 0.2665]
Reward: 13   	chromosome: [150, 29, 107, 215, 120]      [0.551, 1.539, 0.189, 0.4505]
Reward: 13   	chromosome: [146, 150]                    [0.317, 0.427, 0.219, 0.316]
Reward: 11   	chromosome: [168, 136]                    [0.4, 0.577, 0.182, 0.1205]
Reward: 11   	chromosome: [142, 133]                    [0.646, 0.421, 0.187, 0.031]
Reward: 11   	chromosome: [145, 135, 122, 137]          [0.221, 1.947, 0.141, 0.0055]
Reward: 11   	chromosome: [39, 211, 249]                [0.635, 1.55, 0.051, 0.4705]
Reward: 11   	chromosome: [82, 215, 191]                [0.082, 1.43, 0.129, 0.0985]
Reward: 10   	chromosome: [57, 181, 42, 212]            [0.002, 1.014, 0.017, 0.4525]
Reward: 10   	chromosome: [194, 219, 247, 216, 97]      [0.524, 1.899, 0.155, 0.205]
Reward: 10   	chromosome: [12, 184]                     [0.359, 0.896, 0.215, 0.0205]
Reward: 10   	chromosome: [233, 59]                     [0.62, 1.049, 0.162, 0.0425]
Reward: 10   	chromosome: [73, 31]                      [0.087, 1.326, 0.049, 0.404]
Reward: 10   	chromosome: [18, 110, 149, 248, 11]       [0.412, 1.116, 0.189, 0.258]
Reward: 10   	chromosome: [86, 77]                      [0.539, 0.424, 0.195, 0.4615]
Reward: 10   	chromosome: [126, 101]                    [0.461, 0.893, 0.15, 0.414]
Reward: 10   	chromosome: [12, 171]                     [0.138, 1.71, 0.17, 0.4405]
Reward: 10   	chromosome: [13, 67, 27]                  [0.567, 0.345, 0.073, 0.3955]
Reward: 10   	chromosome: [81, 227, 170]                [0.536, 1.136, 0.194, 0.379]
Reward: 10   	chromosome: [62, 37]                      [0.55, 0.994, 0.101, 0.465]
