Generation: 5	Total Reward: 2463.0
Reward: 152   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.123, 0.4605]
Reward: 132   	chromosome: [174, 155, 133]               [0.232, 0.256, 0.123, 0.0985]
Reward: 116   	chromosome: [174, 155, 133]               [0.17, 1.769, 0.226, 0.4605]
Reward: 112   	chromosome: [174, 159, 133]               [0.232, 0.474, 0.226, 0.098]
Reward: 103   	chromosome: [174, 159, 133]               [0.232, 1.769, 0.226, 0.098]
Reward: 81   	chromosome: [174, 155, 133]               [0.359, 1.769, 0.226, 0.2075]
Reward: 76   	chromosome: [174, 155, 133]               [0.359, 1.769, 0.123, 0.4605]
Reward: 71   	chromosome: [174, 159, 133]               [0.17, 0.923, 0.129, 0.0985]
Reward: 71   	chromosome: [174, 159, 133]               [0.17, 0.923, 0.123, 0.0985]
Reward: 70   	chromosome: [174, 159, 133]               [0.232, 0.293, 0.226, 0.1205]
Reward: 69   	chromosome: [174, 159, 133]               [0.17, 1.769, 0.207, 0.0985]
Reward: 65   	chromosome: [193, 170, 53]                [0.313, 0.293, 0.111, 0.098]
Reward: 58   	chromosome: [174, 57, 53]                 [0.232, 0.256, 0.226, 0.098]
Reward: 53   	chromosome: [133, 151, 145]               [0.17, 0.293, 0.111, 0.098]
Reward: 48   	chromosome: [174, 57, 53]                 [0.359, 1.806, 0.123, 0.098]
Reward: 48   	chromosome: [195, 159, 46]                [0.4, 1.769, 0.111, 0.098]
Reward: 44   	chromosome: [164, 147, 130]               [0.17, 0.923, 0.01, 0.2075]
Reward: 40   	chromosome: [174, 159, 133]               [0.038, 1.598, 0.226, 0.409]
Reward: 39   	chromosome: [201, 44, 53]                 [0.232, 0.256, 0.226, 0.098]
Reward: 39   	chromosome: [195, 57, 53]                 [0.079, 0.293, 0.111, 0.114]
Reward: 35   	chromosome: [216, 179, 139, 62, 99]       [0.045, 1.116, 0.226, 0.1205]
Reward: 34   	chromosome: [15, 94, 53]                  [0.359, 1.806, 0.123, 0.0985]
Reward: 33   	chromosome: [174, 175, 159, 133]          [0.238, 1.43, 0.226, 0.1425]
Reward: 30   	chromosome: [174, 159, 133]               [0.232, 0.923, 0.226, 0.2075]
Reward: 29   	chromosome: [174, 57, 53]                 [0.17, 1.769, 0.226, 0.145]
Reward: 26   	chromosome: [202, 186, 133]               [0.17, 0.718, 0.227, 0.2075]
Reward: 25   	chromosome: [174, 159, 133]               [0.17, 0.923, 0.226, 0.2075]
Reward: 24   	chromosome: [57, 150, 178]                [0.359, 0.293, 0.123, 0.2895]
Reward: 24   	chromosome: [67, 150, 178]                [0.359, 1.806, 0.141, 0.2895]
Reward: 23   	chromosome: [174, 94, 133]                [0.17, 1.31, 0.226, 0.4605]
Reward: 20   	chromosome: [195, 57, 53]                 [0.232, 0.256, 0.226, 0.098]
Reward: 16   	chromosome: [148, 94, 147]                [0.096, 0.293, 0.129, 0.2075]
Reward: 16   	chromosome: [193, 159, 133]               [0.17, 1.769, 0.226, 0.2075]
Reward: 14   	chromosome: [195, 57, 53]                 [0.17, 0.256, 0.226, 0.2075]
Reward: 14   	chromosome: [62, 155, 133]                [0.359, 1.769, 0.111, 0.4605]
Reward: 12   	chromosome: [174, 155, 147]               [0.096, 1.505, 0.142, 0.4605]
Reward: 12   	chromosome: [81, 8, 33, 148, 11]          [0.435, 0.571, 0.084, 0.461]
Reward: 11   	chromosome: [88, 187]                     [0.313, 0.718, 0.226, 0.0055]
Reward: 11   	chromosome: [195, 57, 133]                [0.232, 1.769, 0.226, 0.098]
Reward: 11   	chromosome: [18, 80, 218]                 [0.238, 1.769, 0.207, 0.1375]
Reward: 11   	chromosome: [88, 178, 167]                [0.57, 0.429, 0.119, 0.3665]
Reward: 11   	chromosome: [148, 159, 147]               [0.096, 0.923, 0.226, 0.1205]
Reward: 10   	chromosome: [11, 142, 135, 216]           [0.238, 0.293, 0.227, 0.0985]
Reward: 10   	chromosome: [170, 159, 133]               [0.17, 1.806, 0.226, 0.2075]
Reward: 10   	chromosome: [13, 0, 16]                   [0.214, 1.602, 0.195, 0.028]
Reward: 10   	chromosome: [25, 229, 72, 132]            [0.254, 0.976, 0.197, 0.3885]
Reward: 10   	chromosome: [166, 57, 130]                [0.29, 1.598, 0.01, 0.098]
Reward: 10   	chromosome: [174, 159, 53]                [0.17, 0.256, 0.207, 0.0985]
Reward: 10   	chromosome: [15, 40, 49, 163]             [0.232, 1.769, 0.123, 0.098]
Reward: 10   	chromosome: [167, 190, 69]                [0.17, 0.474, 0.123, 0.1205]
Reward: 10   	chromosome: [195, 124, 177]               [0.359, 1.769, 0.231, 0.4605]
Reward: 10   	chromosome: [40, 214, 135, 216]           [0.238, 1.769, 0.226, 0.0985]
Reward: 10   	chromosome: [190, 159, 17]                [0.17, 1.43, 0.226, 0.2075]
Reward: 10   	chromosome: [254, 29, 133]                [0.17, 0.256, 0.226, 0.369]
Reward: 10   	chromosome: [143, 186]                    [0.17, 0.923, 0.226, 0.2075]
Reward: 10   	chromosome: [174, 98, 226, 84, 215]       [0.54, 1.964, 0.074, 0.4995]
Reward: 10   	chromosome: [223, 190, 133]               [0.238, 1.769, 0.227, 0.0055]
Reward: 10   	chromosome: [57, 159, 133]                [0.232, 0.293, 0.226, 0.2895]
Reward: 10   	chromosome: [14, 159, 43]                 [0.359, 1.769, 0.123, 0.2075]
Reward: 10   	chromosome: [174, 190, 37]                [0.17, 0.923, 0.207, 0.0985]
Reward: 9   	chromosome: [166, 155, 133]               [0.232, 1.769, 0.226, 0.4605]
Reward: 9   	chromosome: [42, 214, 147]                [0.17, 1.769, 0.207, 0.0985]
Reward: 9   	chromosome: [63, 159]                     [0.238, 0.923, 0.226, 0.0055]
Reward: 9   	chromosome: [118, 225, 188]               [0.18, 0.9, 0.089, 0.1815]
Reward: 9   	chromosome: [174, 214, 53]                [0.185, 0.293, 0.231, 0.0985]
Reward: 9   	chromosome: [201, 147, 133]               [0.17, 1.43, 0.123, 0.1205]
Reward: 9   	chromosome: [221, 147, 31]                [0.232, 1.769, 0.226, 0.1695]
Reward: 9   	chromosome: [34, 238]                     [0.711, 1.084, 0.238, 0.3585]
Reward: 9   	chromosome: [57, 112, 85]                 [0.28, 0.293, 0.123, 0.2075]
Reward: 9   	chromosome: [164, 147, 53]                [0.038, 1.806, 0.226, 0.409]
Reward: 9   	chromosome: [74, 147, 177]                [0.238, 1.806, 0.111, 0.1205]
Reward: 9   	chromosome: [192, 58, 164, 115, 11]       [0.448, 0.256, 0.08, 0.2075]
Reward: 9   	chromosome: [21, 207]                     [0.079, 1.505, 0.049, 0.2075]
Reward: 9   	chromosome: [164, 150, 130]               [0.038, 1.598, 0.123, 0.409]
Reward: 9   	chromosome: [57, 147, 178]                [0.359, 0.293, 0.01, 0.2895]
Reward: 9   	chromosome: [149, 155, 133]               [0.359, 1.769, 0.123, 0.4605]
Reward: 9   	chromosome: [193, 30]                     [0.17, 0.577, 0.111, 0.0985]
Reward: 9   	chromosome: [201, 150, 53]                [0.359, 0.854, 0.231, 0.2895]
Reward: 9   	chromosome: [57, 44, 178]                 [0.185, 1.687, 0.123, 0.461]
Reward: 9   	chromosome: [159, 46]                     [0.4, 1.769, 0.123, 0.053]
Reward: 9   	chromosome: [174, 159, 17]                [0.232, 0.474, 0.226, 0.0985]
Reward: 9   	chromosome: [15, 159, 133]                [0.238, 1.769, 0.129, 0.098]
Reward: 9   	chromosome: [148, 157, 40]                [0.096, 0.293, 0.111, 0.1205]
