Generation: 41	Total Reward: 10114.0
Reward: 294   	chromosome: [220, 155, 133]               [0.753, 0.014, 0.204, 0.403]
Reward: 288   	chromosome: [220, 155, 133]               [0.753, 0.331, 0.226, 0.4605]
Reward: 278   	chromosome: [220, 155, 133]               [0.753, 0.923, 0.123, 0.403]
Reward: 260   	chromosome: [220, 155, 133]               [0.753, 0.923, 0.226, 0.403]
Reward: 257   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.165, 0.403]
Reward: 255   	chromosome: [220, 155, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 252   	chromosome: [220, 155, 133]               [0.753, 0.817, 0.226, 0.403]
Reward: 249   	chromosome: [220, 155, 133]               [0.753, 0.014, 0.123, 0.4605]
Reward: 239   	chromosome: [174, 155, 133]               [0.753, 0.766, 0.123, 0.403]
Reward: 237   	chromosome: [174, 155, 133]               [0.753, 0.817, 0.123, 0.4605]
Reward: 235   	chromosome: [174, 155, 133]               [0.753, 0.817, 0.226, 0.4805]
Reward: 232   	chromosome: [220, 155, 133]               [0.753, 0.014, 0.209, 0.4805]
Reward: 229   	chromosome: [220, 155, 133]               [0.753, 0.923, 0.123, 0.4605]
Reward: 228   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.178, 0.0225]
Reward: 225   	chromosome: [220, 155, 133]               [0.753, 0.014, 0.226, 0.4605]
Reward: 225   	chromosome: [220, 155, 133]               [0.753, 0.817, 0.123, 0.403]
Reward: 222   	chromosome: [220, 155, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 220   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.123, 0.403]
Reward: 219   	chromosome: [174, 155, 133]               [0.753, 0.817, 0.204, 0.403]
Reward: 215   	chromosome: [220, 155, 133]               [0.753, 0.817, 0.123, 0.4805]
Reward: 215   	chromosome: [220, 155, 133]               [0.753, 0.014, 0.226, 0.4605]
Reward: 212   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.122, 0.403]
Reward: 211   	chromosome: [174, 155, 133]               [0.753, 0.817, 0.226, 0.4605]
Reward: 210   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.123, 0.4605]
