Generation: 10	Total Reward: 6412.0
Reward: 254   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 251   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 234   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 227   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.123, 0.4605]
Reward: 219   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.129, 0.4605]
Reward: 207   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 203   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.123, 0.4605]
Reward: 200   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 199   	chromosome: [174, 155, 133]               [0.753, 1.769, 0.129, 0.4605]
Reward: 178   	chromosome: [174, 155, 133]               [0.22, 0.923, 0.052, 0.4605]
Reward: 176   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 176   	chromosome: [174, 155, 133]               [0.753, 1.769, 0.123, 0.377]
Reward: 174   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 161   	chromosome: [174, 159, 133]               [0.753, 0.478, 0.123, 0.4605]
Reward: 161   	chromosome: [142, 145]                    [0.359, 1.769, 0.123, 0.053]
Reward: 158   	chromosome: [174, 155, 133]               [0.753, 1.769, 0.226, 0.4605]
Reward: 155   	chromosome: [174, 155, 133]               [0.359, 0.923, 0.123, 0.4605]
Reward: 155   	chromosome: [174, 159, 133]               [0.753, 1.723, 0.123, 0.4605]
Reward: 151   	chromosome: [174, 155, 133]               [0.753, 1.769, 0.123, 0.4605]
Reward: 149   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 145   	chromosome: [174, 155, 133]               [0.175, 1.769, 0.123, 0.4605]
Reward: 138   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.123, 0.4605]
Reward: 125   	chromosome: [174, 159, 133]               [0.232, 0.474, 0.052, 0.4605]
Reward: 122   	chromosome: [174, 155, 133]               [0.753, 1.769, 0.123, 0.4605]
Reward: 122   	chromosome: [174, 159, 133]               [0.17, 1.769, 0.226, 0.4605]
Reward: 118   	chromosome: [174, 159, 133]               [0.276, 1.723, 0.123, 0.4605]
Reward: 115   	chromosome: [174, 159, 133]               [0.267, 0.923, 0.226, 0.4605]
Reward: 111   	chromosome: [174, 155, 133]               [0.753, 1.769, 0.226, 0.4605]
Reward: 106   	chromosome: [236, 207, 133]               [0.583, 1.769, 0.116, 0.135]
Reward: 105   	chromosome: [174, 155, 133]               [0.125, 0.293, 0.226, 0.4605]
Reward: 105   	chromosome: [174, 159, 133]               [0.753, 0.923, 0.123, 0.4605]
Reward: 102   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.226, 0.4605]
Reward: 85   	chromosome: [174, 159, 133]               [0.22, 1.769, 0.123, 0.4605]
Reward: 80   	chromosome: [174, 155, 133]               [0.634, 0.923, 0.052, 0.4605]
Reward: 77   	chromosome: [174, 159, 133]               [0.583, 1.769, 0.123, 0.4605]
Reward: 76   	chromosome: [174, 159, 133]               [0.359, 0.923, 0.226, 0.4605]
Reward: 75   	chromosome: [174, 155, 133]               [0.359, 1.769, 0.123, 0.4605]
Reward: 67   	chromosome: [142, 157, 133]               [0.359, 1.769, 0.123, 0.053]
Reward: 55   	chromosome: [175, 177, 133, 173]          [0.17, 1.769, 0.123, 0.4605]
Reward: 36   	chromosome: [225, 164, 147]               [0.772, 0.842, 0.065, 0.217]
Reward: 33   	chromosome: [150, 206]                    [0.753, 0.923, 0.123, 0.2295]
Reward: 30   	chromosome: [174, 155, 133]               [0.753, 0.923, 0.052, 0.4605]
Reward: 23   	chromosome: [206, 147, 133]               [0.359, 1.769, 0.123, 0.4605]
Reward: 21   	chromosome: [166, 151]                    [0.17, 0.213, 0.226, 0.4605]
Reward: 19   	chromosome: [142, 147, 149]               [0.753, 1.769, 0.123, 0.4465]
Reward: 18   	chromosome: [174, 145]                    [0.105, 0.713, 0.123, 0.4605]
Reward: 12   	chromosome: [137, 205, 132, 195]          [0.698, 1.054, 0.229, 0.428]
Reward: 12   	chromosome: [142, 153, 133]               [0.753, 1.769, 0.123, 0.4605]
Reward: 12   	chromosome: [145, 216, 198]               [0.481, 0.939, 0.099, 0.309]
Reward: 11   	chromosome: [74, 211, 204]                [0.511, 1.852, 0.025, 0.025]
Reward: 11   	chromosome: [143, 57]                     [0.443, 1.739, 0.167, 0.343]
Reward: 10   	chromosome: [142, 153]                    [0.359, 1.769, 0.123, 0.4605]
Reward: 10   	chromosome: [225, 105]                    [0.144, 1.274, 0.12, 0.281]
Reward: 10   	chromosome: [40, 155, 133]                [0.753, 1.769, 0.123, 0.1505]
Reward: 10   	chromosome: [15, 144, 48, 216, 51]        [0.359, 1.769, 0.123, 0.053]
Reward: 10   	chromosome: [6, 63, 191, 143, 164]        [0.466, 0.923, 0.203, 0.4605]
Reward: 10   	chromosome: [244, 143, 194, 132]          [0.325, 0.341, 0.018, 0.0055]
Reward: 10   	chromosome: [195, 153, 140]               [0.713, 0.056, 0.102, 0.2145]
Reward: 10   	chromosome: [134, 145]                    [0.17, 0.835, 0.226, 0.4605]
Reward: 10   	chromosome: [174, 147, 133]               [0.17, 0.923, 0.123, 0.4605]
Reward: 10   	chromosome: [174, 157]                    [0.359, 1.769, 0.123, 0.4605]
Reward: 10   	chromosome: [7, 22, 113]                  [0.604, 0.84, 0.105, 0.147]
Reward: 10   	chromosome: [209, 234, 61]                [0.678, 1.744, 0.065, 0.3445]
Reward: 10   	chromosome: [170, 51, 133]                [0.315, 0.367, 0.223, 0.1545]
Reward: 10   	chromosome: [174, 155]                    [0.359, 1.769, 0.123, 0.4605]
Reward: 10   	chromosome: [164, 234]                    [0.026, 1.854, 0.024, 0.235]
Reward: 10   	chromosome: [142, 187, 134, 135, 164]     [0.753, 0.923, 0.123, 0.4605]
Reward: 10   	chromosome: [174, 149, 133]               [0.276, 1.769, 0.123, 0.4605]
Reward: 10   	chromosome: [151, 25, 140, 242, 187]      [0.735, 1.944, 0.177, 0.4775]
Reward: 10   	chromosome: [174, 147, 133]               [0.359, 1.769, 0.089, 0.053]
Reward: 10   	chromosome: [174, 153]                    [0.359, 0.923, 0.123, 0.4605]
Reward: 10   	chromosome: [174, 147]                    [0.753, 1.769, 0.123, 0.4605]
Reward: 10   	chromosome: [142, 153]                    [0.339, 0.923, 0.129, 0.4605]
Reward: 9   	chromosome: [179, 155]                    [0.631, 1.46, 0.202, 0.22]
Reward: 9   	chromosome: [174, 19, 128]                [0.64, 0.259, 0.007, 0.4605]
Reward: 9   	chromosome: [230, 56, 5, 92]              [0.459, 1.573, 0.239, 0.4605]
Reward: 9   	chromosome: [244, 153]                    [0.193, 0.315, 0.211, 0.154]
Reward: 9   	chromosome: [143, 157, 23]                [0.753, 0.923, 0.226, 0.178]
Reward: 9   	chromosome: [101, 107, 230, 52]           [0.784, 0.611, 0.137, 0.3455]
Reward: 9   	chromosome: [162, 159]                    [0.359, 1.769, 0.123, 0.053]
Reward: 9   	chromosome: [102, 31, 98]                 [0.633, 0.187, 0.079, 0.3455]
Reward: 9   	chromosome: [29, 232]                     [0.039, 1.52, 0.168, 0.0315]
Reward: 9   	chromosome: [174, 155, 53]                [0.232, 0.923, 0.123, 0.4605]
Reward: 9   	chromosome: [226, 22, 24, 161, 8]         [0.508, 0.734, 0.042, 0.0505]
Reward: 9   	chromosome: [13, 65]                      [0.755, 0.837, 0.13, 0.0515]
Reward: 9   	chromosome: [6, 148, 163]                 [0.14, 0.79, 0.041, 0.3935]
Reward: 9   	chromosome: [166, 159, 181]               [0.466, 1.769, 0.018, 0.4605]
Reward: 9   	chromosome: [8, 157, 133]                 [0.414, 0.173, 0.014, 0.273]
Reward: 9   	chromosome: [25, 7, 72, 85]               [0.387, 0.825, 0.172, 0.209]
Reward: 9   	chromosome: [11, 10, 203]                 [0.655, 0.861, 0.205, 0.4995]
Reward: 9   	chromosome: [142, 203]                    [0.753, 1.769, 0.123, 0.3385]
Reward: 9   	chromosome: [142, 155, 133]               [0.753, 1.769, 0.226, 0.4605]
Reward: 9   	chromosome: [31, 174, 127, 183]           [0.732, 0.899, 0.123, 0.295]
Reward: 9   	chromosome: [18, 159, 133]                [0.753, 0.923, 0.159, 0.4605]
Reward: 8   	chromosome: [203, 76, 12]                 [0.431, 1.862, 0.213, 0.232]
Reward: 8   	chromosome: [174, 159, 234, 133]          [0.753, 1.769, 0.123, 0.4605]
Reward: 8   	chromosome: [155, 133]                    [0.753, 1.723, 0.123, 0.4605]
Reward: 8   	chromosome: [134, 243]                    [0.17, 1.769, 0.086, 0.1665]
Reward: 8   	chromosome: [142, 167, 153]               [0.359, 1.769, 0.123, 0.4605]
Reward: 8   	chromosome: [142, 159, 133]               [0.359, 1.723, 0.052, 0.4605]
